Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,1,1,1,0,33926207161460625,0,6997280227051241,0,9160075933594373,0,9541745764160788,0,9361712825214368,0,9160075933594368,0,8987244312205791,0,9160075933594373,1,1,1,1,1,1;1;1,8e-10;0;1;1;275;0,7030000000000001;0,0004;5,21;44,53;72;6,341493104897178;44,81;5,7;0,05513404553455786;-0,03352171342343602;2,2019058730869614;1,7025977623139783;2,3818554239616807;1,395762680976286;0,04390275222186851;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,33926207161460625,0,39111155803117786,0,6997280227051241,0,7863838773180071,0,8940969179009923,0,8552231388618183,0,9160075933594373,0,9361712825214368,0,9736181338222935,0,9541745764160788,0,9541745764160788,0,9548947081718652,0,9548947081718653,0,9541745764160788,0,9361712825214368,0,9541745764160788,0,9499338005208969,0,9541745764160793,0,9736181338222935,0,9499338005208969,0,9160075933594368,0,9160075933594373,0,8987244312205791,0,8987244312205791,0,8987244312205791,0,9336231240009645,0,9160075933594373,0,9174478568710078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1a742ca;-8;true;5,196715304849218;44,50399999998698;171,35272030106347;35,70000000000024;4,799796086864491;String 1,9;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,28847944705845757,0,687005695019577,0,8637046906521844,0,9160075933594368,0,9329706969401664,0,9160075933594368,0,8987244312205791,0,8778406103027931,1,1,1,1,1,1;1;2,6000000000000003e-10;0;1;1;545;0,406;0,0004;5,07;44,53;72;9,35984495169529;44,81;5,7;0,06161471114363661;-0,30688571716274704;3,262090753616487;3,135163659701307;2,90097582723386;1,490953340879438;0,06839589018992662;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,28847944705845757,0,3341411346845742,0,687005695019577,0,7279998620063425,0,8637046906521844,0,8015066441895077,0,8637046906521844,0,9361712825214368,0,9329706969401664,0,9361712825214367,0,9361712825214368,0,9160075933594368,0,9541745764160788,0,9361712825214368,0,9329706969401664,0,9336231240009646,0,9361712825214368,0,9329706969401664,0,954514382176912,0,9499338005208969,0,9160075933594368,0,917774583315762,0,9361712825214368,0,9174478568710078,0,9160075933594364,0,8987244312205791,0,8778406103027931,0,8940969179009923,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1a742ca;-8;true;5,066225893574569;43,80199999998862;172,58625777898163;36,300000000000246;4,754442363057313;Module 1,9_1;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3746018707411273,0,7633396611328633,0,9160075933594368,0,9361712825214368,0,9361712825214368,0,918834777289558,0,9361712825214368,0,9736181338222935,1,1,1,1,1,1;1;1e-10;0;1;1;185;1;0,0004;5,3149999999999995;44,53;72;7,372196658740684;44,68;5,63;0,06377110994607518;-0,07534824712878208;3,025329578112782;1,7778390503285917;2,505256920353235;1,4983147735347275;0,12790581045389082;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,390151382356797,0,3746018707411273,0,4410406930989881,0,7633396611328633,0,8552231388618183,0,9541745764160788,0,8778406103027931,0,9160075933594368,0,9555881683811405,0,9548947081718653,0,9361712825214368,0,9361712825214368,0,9548947081718653,0,9736181338222935,0,9361712825214368,0,9739648639269308,0,9361712825214368,0,9361712825214368,0,9736181338222935,0,973964863926931,0,9361712825214368,0,9541745764160788,0,918834777289558,0,9541745764160793,0,9361712825214368,0,9548947081718653,0,9736181338222936,0,9736181338222935,0,9923415594727225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1a89aaa;0;true;5,286424729549664;45,59899999998443;170,65513273553273;35,40000000000023;4,820766461455695;Module 1,9_2;28,11,2019
1,1,1,1,1,1,1,1,1,1,0,3827900355198761,0,7863838773180063,0,9361712825214368,0,9541745764160788,0,9361712825214368,0,9174478568710078,0,9361712825214368,0,9827998137085625,1,1,1,1,1,1;1;1e-10;0;1;1;185;1;0,0004;5,335;44,53;72;7,598949746366998;44,64;5,67;0,06123567323974637;0,07233648681697491;2,947935854372038;1,7479966562248421;2,8417815625303713;1,4709097979669992;-0,08661663476780021;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3827900355198761,0,4749669002604485,0,7863838773180063,0,8396736272461499,0,9499338005208969,0,8940969179009923,0,9361712825214368,0,9736181338222935,0,9548947081718653,0,9361712825214368,0,9541745764160788,0,9548947081718652,0,9736181338222935,0,9541745764160788,0,9548947081718652,0,9361712825214368,0,9541745764160788,0,9548947081718652,0,9827998137085625,0,954174576416079,0,9499338005208969,0,9174478568710078,0,9361712825214368,0,9499338005208969,0,9548947081718653,0,9739648639269312,0,9827998137085625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1a94856;0;true;5,306317202649213;45,60599999998441;171,2677242742971;35,40000000000023;4,838071307183502;Module 1,9_3;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,36006587789285976,0,6990078909493405,0,8820813861979758,0,8987244312205791,0,918834777289558,0,9329706969401664,0,9361712825214368,0,9548947081718652,1,1,1,1,1,1;1;1,2e-10;0;1;1;230;0,901;0,0004;5,26;44,53;72;6,670850055255398;44,9;5,65;0,05655757612654634;-0,2512181648539955;2,573525216203259;1,624614091171043;2,4161531717545492;1,4030013764032565;0,02237260337879768;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,36006587789285976,0,390151382356797,0,6990078909493405,0,7676604516675779,0,9160075933594373,0,8085746040148108,0,8820813861979758,0,9361712825214368,0,9548947081718652,0,9499338005208969,0,9329706969401664,0,9329706969401664,0,9329706969401664,0,8987244312205791,0,918834777289558,0,9499338005208969,0,9499338005208969,0,9541745764160788,0,9552347703898743,0,9329706969401664,0,9350910848877589,0,9361712825214368,0,9361712825214368,0,9361712825214368,0,9548947081718652,0,9923415594727222,0,9548947081718652,0,9736181338222935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1ab22d0;0;true;5,239474925069521;45,25999999998522;170,9840440282363;35,600000000000236;4,8029225850627855;Module 1,9_4;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3106701737552617,0,687005695019577,0,8987244312205791,0,9160075933594368,0,9329706969401664,0,9160075933594368,0,9174478568710078,0,9174478568710078,1,1,1,1,1,1;1;1,2e-10;0;1;1;365;0,802;0,0004;5,12;44,53;72;6,241552785049683;44,71;5,6;0,05719162981127412;-0,10227082762166884;2,0368508904787666;2,069677729939301;2,0778325348203412;1,2557263586043836;0,2121461360193684;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,3106701737552617,0,36399993100317124,0,687005695019577,0,8015066441895077,0,8987244312205792,0,880001005570151,0,8987244312205791,0,9541745764160788,0,9361712825214368,0,9329706969401665,0,9329706969401664,0,9541745764160788,0,9548947081718652,0,9160075933594368,0,9541745764160788,0,9329706969401664,0,9329706969401664,0,9361712825214368,0,9548947081718652,0,9499338005208969,0,9160075933594368,0,9160075933594373,0,9361712825214368,0,9361712825214368,0,9174478568710078,0,9329706969401665,0,9174478568710078,0,9361712825214368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1abd416;0;true;5,108774691342913;45,23499999998528;170,83764233652187;36,00000000000024;4,745490064903353;Module 1,9_5;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,367533910915823,0,6990078909493405,0,8987244312205791,0,9365046768528187,0,9361712825214368,0,9160075933594368,0,9329706969401664,0,8987244312205792,1,1,1,1,1,1;1;2,2000000000000002e-10;0;1;1;230;0,6040000000000001;0,0004;5,234;44,53;72;7,955572556818388;44,89;5,78;0,062224137356827226;-0,23832480376989884;2,8638154066733974;2,419709868303573;2,60982314448459;1,6162548831390406;0,13184175225455866;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,367533910915823,0,4407206345408605,0,6990078909493405,0,8163493598226474,0,8820813861979758,0,8615843027045919,0,8987244312205791,0,9548947081718652,0,9827998137085625,0,95417457641608,0,9365046768528187,0,9548947081718652,0,9548947081718653,0,9499338005208969,0,9361712825214368,0,9368381899143765,0,9499338005208969,0,9548947081718652,0,9548947081718652,0,9541745764160788,0,9160075933594368,0,9174478568710078,0,9541745764160788,0,9541745764160788,0,9361712825214368,0,9329706969401664,0,8987244312205792,0,9361712825214368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1ac820b;-9;true;5,220291060746553;44,13099999998785;171,78103412899014;35,80000000000024;4,798352908630978;Module 1,9_6;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3536647067303203,0,7489370260171491,0,8778406103027931,0,8987244312205791,0,8393856733273409,0,845327995106392,0,8637046906521844,0,8820813861979758,1,1,1,1,1,1;1;1e-10;0;1;1;320;1;0,0004;5,3100000000000005;44,53;72;8,782842738828133;45,36;5,62;0,07291116773625266;-0,006024838639860031;3,6606050313498915;2,083342960763204;2,965983578978784;1,7891491502065033;0,03370425386459793;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,3536647067303203,0,466485348470083,0,7489370260171491,0,8015066441895076,0,8820813861979758,0,8396736272461499,0,8778406103027931,0,9365046768528182,0,9160075933594368,0,8987244312205791,0,8987244312205791,0,9174478568710078,0,9361712825214368,0,8990444897787063,0,8987244312205791,0,9160075933594373,0,8820813861979766,0,8393856733273409,0,845327995106392,0,8778406103027926,0,8940969179009923,0,8612775799197209,0,8778406103027923,0,8637046906521844,0,8987244312205794,0,917774583315762,0,9174478568710078,0,8820813861979758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1ad3042;0;true;5,293457942281775;45,634999999984345;173,31110448932762;35,40000000000023;4,895793912127867;Module 1,9_7;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,28847944705845785,0,6615610396484815,0,8820813861979758,0,9160075933594368,0,9160075933594368,0,8987244312205792,0,8987244312205791,0,8778406103027923,1,1,1,1,1,1;1;1e-10;0;1;1;500;0,6040000000000001;0,0004;5,07;44,53;72;5,94682858667077;44,44;5,7;0,05250013920746902;-0,08333159119125177;2,3784439942768856;1,1053920396492074;2,4104924135372072;1,3272439468818689;0,04505853868004209;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,28847944705845785,0,3536647067303203,0,6615610396484815,0,7718212129232287,0,8778406103027923,0,8552231388618183,0,8820813861979758,0,9499338005208969,0,9541745764160788,0,9329706969401664,0,9160075933594368,0,950912441112093,0,9361712825214368,0,9361712825214368,0,9499338005208969,0,935091084887758,0,9160075933594368,0,9541745764160788,0,9361712825214368,0,9499338005208969,0,9361712825214368,0,8987244312205792,0,9160075933594364,0,8987244312205791,0,9174478568710078,0,8987244312205791,0,8940969179009923,0,8778406103027923,0,9361712825214368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1adde1c;0;true;5,063882829119989;45,565999999984506;176,18066681257258;37,20000000000026;4,736039430445467;Module 1,9_8;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3533979912652144,0,6997280227051245,0,8987244312205792,0,9329706969401664,0,9329706969401664,0,9361712825214368,0,9499338005208969,0,933623124000964,1,1,1,1,1,1;1;1,6000000000000002e-10;0;1;1;230;0,7030000000000001;0,0004;5,252;44,53;72;5,832588185357245;44,76;5,63;0,05632861081591633;0,07611391923655741;2,129365432623237;1,3900618871591297;2,2568322547589625;1,2286897525610734;0,11955636582992568;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,3533979912652144,0,3975127291937176,0,6997280227051245,0,7916115004340806,0,8940969179009923,0,8396736272461499,0,8987244312205792,0,9541745764160788,0,9548947081718652,0,9365046768528187,0,9329706969401664,0,9361712825214368,0,9736181338222935,0,9541745764160788,0,9541745764160788,0,9541745764160788,0,9329706969401664,0,9548947081718652,0,9736181338222935,0,9365046768528187,0,9499338005208969,0,9361712825214368,0,9499338005208969,0,9541745764160788,0,9736181338222935,0,9548947081718652,0,933623124000964,0,9541745764160788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1ae8c29;-8;true;5,235996063196672;44,724999999986466;172,82997532230914;35,90000000000024;4,814205440732813;Module 1,9_9;28,11,2019
