Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,32795333589411874,0,6728697753689691,0,8778406103027923,0,8987244312205792,0,9548947081718653,0,9160075933594367,0,8987244312205791,0,8396736272461498,0,7211986176461439,0,4493622156102896,0,18093977152779023,1,3877787807814457e-16,1,1,3877787807814457e-16,1;1;1,3999999999999998e-10;0;1;1;410;0,505;0,0004;4,670000000000001;44,53;72;13,624720046724702;44,53;5,66;0,14230191252379798;-0,024007497778228082;5,315135618946683;2,8088658847405434;5,35841663051368;3,2623810099610075;0,31827164707533045;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,2227607564563831,0,32795333589411874,0,4367999172038054,0,5400243492735338,0,583106685587604,0,6728697753689691,0,6997280227051245,0,7916115004340806,0,8552231388618183,0,9499338005208969,0,9160075933594368,0,8987244312205791,0,8778406103027923,0,8990444897787059,0,8987244312205792,0,9736181338222935,1,0,9739648639269312,0,992341559472722,0,9732580679444012,0,9548947081718653,0,9736181338222935,0,9160075933594373,0,9329706969401664,0,9160075933594367,0,8987244312205791,0,9361712825214368,0,8987244312205792,0,8987244312205792,0,8396736272461502,0,8940969179009923,0,9160075933594373,0,8396736272461498,0,7718212129232287,0,7766754343881541,0,7679338350193121,0,7211986176461439,0,6219804646267773,0,5725047458496473,0,47571370356274495,0,4493622156102896,0,3456632427771463,0,29957481040685974,0,23036313504695474,0,18093977152779023,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1;4e79bef7a620c;0;true;4,664255002624432;44,780999999986335;161,00548644536056;37,000000000000256;4,351499633658364;String 1,1;29,08,2019
1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3392620716146063,0,6608542436659514,0,8612775799197209,0,8637046906521844,0,9499338005208969,0,8778406103027931,0,8820813861979766,0,8396736272461497,0,7114901747162924,0,39943308054247983,0,17752581357443556,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;8,000000000000001e-11;0;1;1;410;0,6040000000000001;0,0004;4,604000000000001;44,53;72;14,98501759275005;44,53;5,66;0,12930303455432007;-0,06555197706583771;6,266398977316346;4,167601565858605;4,421714015020781;2,876137847215402;0,23139819447804463;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,14978740520343004,0,20739794566628755,0,3392620716146063,0,4495222448893527,0,5298352106079953,0,5725047458496474,0,6608542436659514,0,6870056950195769,0,7824231526611848,0,8396736272461498,0,9361712825214368,0,917774583315762,0,8820813861979758,0,8612775799197209,0,8637046906521844,0,8940969179009923,0,9736181338222935,0,9923415594727224,0,9736181338222935,0,9548947081718652,0,9499338005208969,0,9541745764160788,0,9541745764160788,0,8778406103027931,0,9174478568710078,0,8987244312205792,0,8820813861979766,0,9160075933594373,0,8987244312205792,0,8987244312205791,0,8612775799197205,0,8987244312205792,0,9361712825214368,0,8396736272461497,0,7774755807834712,0,7916115004340806,0,7353295981214729,0,7114901747162924,0,5880542574653176,0,5436728040717089,0,4751360480169514,0,39943308054247983,0,29957481040685996,0,29402712873265896,0,2226843638787232,0,17752581357443556,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7a620c;0;true;4,597227498722999;45,78799999998399;161,23527086961096;37,600000000000264;4,288172097596006;Module 1,1_1;29,08,2019
1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,36046595109051877,0,6740433234154349,0,8637046906521844,0,8820813861979758,0,9548947081718653,0,8987244312205791,0,9160075933594364,0,8396736272461499,0,7489370260171491,0,46600526063289305,0,1809397715277899,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;4,000000000000002e-11;0;1;1;230;1;0,0004;4,645000000000001;44,53;72;14,590039318540725;44,54;5,71;0,1261983224433787;-0,08374598771432651;6,044959861368115;3,8570477331626116;4,561833401566621;2,756785851028352;-0,19453432376304997;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,1696310358073032,0,24879218585071117,0,36046595109051877,0,46648534847008305,0,5436728040717089,0,5991496208137204,0,6740433234154349,0,6990078909493405,0,7766754343881541,0,8552231388618183,0,9541745764160788,0,9329706969401664,0,8987244312205791,0,8637046906521844,0,8820813861979758,0,8987244312205792,0,9736181338222935,1,0,992341559472722,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9160075933594373,0,9329706969401664,0,8987244312205791,0,9160075933594373,0,9174478568710078,0,9160075933594364,0,9365046768528186,0,8612775799197209,0,8987244312205791,0,9329706969401664,0,8396736272461499,0,7766754343881541,0,7863838773180071,0,7863838773180063,0,7489370260171491,0,6481185802071483,0,5880542574653176,0,5048390323523008,0,46600526063289305,0,3455447025704318,0,28847944705845785,0,2261747144097377,0,1809397715277899,0,1554951161566944,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7adde1;0;true;4,624891774446412;47,04899999998105;158,1011807505417;37,30000000000026;4,2386375536337955;Module 1,1_2;29,08,2019
1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,32882323864184926,0,7350678218316463,0,8820813861979758,0,8778406103027923,0,9361712825214368,0,8778406103027931,0,8987244312205791,0,8085746040148108,0,7916115004340806,0,47496690026044847,0,18093977152779023,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;4,000000000000002e-11;0;1;1;365;0,901;0,0004;4,604000000000001;44,53;72;15,309382252260178;44,59;5,66;0,12737677572314357;-0,060267862215698464;5,868877428556093;4,472814925731162;4,840313122249782;3,098578868694566;0,033304527901112733;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,23044216185143063,0,32882323864184926,0,39943308054247983,0,5048390323523001,0,5725047458496473,0,7350678218316463,0,8396736272461498,0,8396736272461499,0,8396736272461499,0,9365046768528186,0,8820813861979758,0,8820813861979758,0,8820813861979758,0,8778406103027923,0,936504676852819,0,992341559472722,1,0,9827998137085625,0,9736181338222935,0,9361712825214368,0,9548947081718652,0,9361712825214368,0,8778406103027931,0,9361712825214368,0,9160075933594373,0,9160075933594368,0,9329706969401665,0,8987244312205791,0,9174478568710078,0,845327995106392,0,8820813861979758,0,8987244312205791,0,8085746040148108,0,7916115004340806,0,8396736272461497,0,8085746040148108,0,7916115004340806,0,6361163842773865,0,5880542574653176,0,5046523315267265,0,47496690026044847,0,3533979912652144,0,30544460229661163,0,23371387155672874,0,18093977152779023,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7b6037;0;true;4,592663042401893;47,063999999981014;160,7539153231042;37,700000000000266;4,26402958416719;Module 1,1_3;29,08,2019
1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3456632427771463,0,687005695019577,0,8987244312205792,0,8820813861979758,0,954174576416079,0,9361712825214368,0,8993646623178019,0,8552231388618183,0,8085746040148108,0,47496690026044847,0,18093977152778998,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;4,000000000000002e-11;0;1;1;320;0,901;0,0004;4,586;44,53;72;15,147818528689658;44,5;5,69;0,13751522429929441;-0,08332409497001825;6,281467433197009;3,8092994676577785;4,919536403535576;3,233763664227309;0,43809547780096947;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,16125419453286854,0,24125302870372,0,3456632427771463,0,4327191705876861,0,5325774407233066,0,5876275127211478,0,687005695019577,0,7114901747162924,0,7916115004340806,0,8396736272461498,0,9499338005208969,0,9329706969401664,0,9499338005208969,0,8987244312205792,0,8820813861979758,0,8987244312205792,0,992341559472722,0,9923415594727225,0,9827998137085625,0,9548947081718653,0,954174576416079,0,9827998137085625,0,992341559472722,0,9361712825214368,0,9736181338222935,0,9499338005208969,0,9361712825214368,0,9361712825214368,0,9160075933594368,0,8993646623178019,0,8552231388618183,0,8947221605009229,0,8778406103027931,0,8615843027045925,0,8085746040148108,0,8612775799197205,0,8396736272461496,0,8238307286188645,0,674043323415435,0,5991496208137195,0,524255918212005,0,47496690026044847,0,351827333526258,0,30533586445314537,0,24125302870372,0,18093977152778998,0,1526679322265729,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7be2a7;-7,3;true;4,573123797975338;47,04899999998105;159,60119979582765;37,700000000000266;4,233453575486115;Module 1,1_4;29,08,2019
1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,18435372948114462,0,6106717289062905,0,8015066441895076,0,8015066441895077,0,8637046906521844,0,8238307286188645,0,8396736272461498,0,7863838773180071,0,6613163795006823,0,4367999172038054,0,19231963137230504,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;6,000000000000001e-11;0;1;1;140;0,802;0,0004;5,272;44,53;72;14,285829977711066;44,69;5,68;0,12916068484521676;-0,041461796083176905;6,151876203397715;3,6287197952464982;4,376073294221635;3,164035984484412;-0,21928431487271774;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,18435372948114462,0,2110964001157551,0,4410406930989881,0,5145474752821522,0,6106717289062905,0,6615610396484826,0,7114901747162924,0,7720960780275459,0,845327995106392,0,8396736272461499,0,8396736272461498,0,8015066441895076,0,8015066441895077,0,8085746040148108,0,8778406103027931,0,9174478568710078,0,8778406103027931,0,8778406103027931,0,880001005570151,0,8637046906521844,0,8637046906521844,0,8238307286188651,0,8396736272461499,0,8238307286188645,0,8396736272461498,0,8552231388618183,0,8552231388618183,0,845327995106392,0,8163493598226474,0,8396736272461499,0,8637046906521844,0,7863838773180071,0,7350678218316463,0,749203741482255,0,7211986176461439,0,6613163795006823,0,5619028061116911,0,5640231940592824,0,4764328474834745,0,4367999172038054,0,36059930882307156,0,30533586445314537,0,24125302870372003,0,19231963137230504,0,16088276855183203,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7c6542;0;true;5,241970994210934;46,49599999998234;175,85542719867388;37,20000000000026;4,727296430071846;Module 1,1_5;29,08,2019
1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,33926207161460625,0,674043323415435,0,8612775799197209,0,8393856733273409,0,8778406103027923,0,839385673327341,0,7916115004340806,0,7211986176461439,0,7863838773180071,0,48542214649259663,0,19971654027123975,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;1e-10;0;1;1;185;0,802;0,0004;4,933;44,53;72;17,122199427278872;44,3;5,67;0,1490393875127349;-0,08650625078406127;7,308426382505907;4,206598186425721;5,4581354708345104;3,5343204777615096;-0,9611249783726357;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,18093977152778998,0,2458049726415262,0,33926207161460625,0,4580037966797186,0,5145474752821522,0,5991496208137195,0,674043323415435,0,687005695019577,0,7824231526611851,0,8238307286188645,0,9361712825214368,0,9329706969401664,0,9160075933594368,0,8612775799197209,0,8393856733273409,0,8615843027045919,0,9160075933594368,0,9548947081718652,0,8987244312205791,0,936838189914376,0,8778406103027923,0,9174478568710078,0,9174478568710078,0,8396736272461496,0,8778406103027923,0,839385673327341,0,8085746040148108,0,7916115004340806,0,8015066441895062,0,8163493598226474,0,7211986176461439,0,7863838773180071,0,8615843027045919,0,8396736272461498,0,8085746040148108,0,8163493598226474,0,7863838773180071,0,8163493598226474,0,7211986176461439,0,6615610396484815,0,5325774407233066,0,48542214649259663,0,3392620716146063,0,3053358644531454,0,25528423783839777,0,19971654027123975,0,1696310358073031,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7ce7c9;0;true;4,9117070853000895;45,45399999998477;162,81205382517822;36,40000000000025;4,4728586215708;Module 1,1_6;29,08,2019
1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,37446851300857453,0,6490787558815301,0,8552231388618183,0,8612775799197209,0,9160075933594368,0,8612775799197209,0,8778406103027931,0,823830728618865,0,6870056950195769,0,5040922290500042,0,21146164774380827,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;6,000000000000001e-11;0;1;1;140;0,802;0,0004;4,934;44,53;72;16,727091689552225;44,55;5,66;0,13923131246420317;-0,14335584467507712;6,618442245329457;4,816751403411265;5,152666728347299;3,402835013274707;-0,043638416314928534;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,1785926754348587,0,2551933570132511,0,37446851300857453,0,48486204401587446,0,5991496208137191,0,5880542574653176,0,6490787558815301,0,7489370260171491,0,7916115004340806,0,8778406103027923,0,917774583315762,0,8987244312205792,0,8940969179009923,0,8552231388618183,0,8612775799197209,0,8940969179009923,0,9548947081718653,0,992341559472722,0,9509124411120929,0,9499338005208969,0,9160075933594368,0,9350910848877589,0,8987244312205792,0,8612775799197209,0,9160075933594373,0,917774583315762,0,9499338005208969,0,8987244312205791,0,8778406103027931,0,8820813861979758,0,823830728618865,0,8820813861979766,0,9160075933594373,0,823830728618865,0,8396736272461498,0,7863838773180071,0,7211986176461439,0,6870056950195769,0,6490787558815301,0,6106717289062907,0,5202018431423955,0,5040922290500042,0,3800991728274756,0,3340265458180843,0,26491760530399766,0,21146164774380827,0,1761553064152763,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7d6a87;0;true;4,905896222624247;46,36599999998264;164,5125564573137;37,30000000000026;4,410524301804626;Module 1,1_7;29,08,2019
1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,3521897930044788,0,7279998620063425,0,8820813861979758,0,9174478568710078,0,9541745764160788,0,8778406103027923,0,9160075933594368,0,8085746040148108,0,7863838773180063,0,47496690026044847,0,1886211769228376,1,3877787807814457e-16,1,3877787807814457e-16,1,1;1;6,000000000000001e-11;0;1;1;320;0,6040000000000001;0,0004;4,616;44,53;72;15,604477748430964;44,68;5,64;0,13884043398185208;-0,08026288848881258;6,316731160822099;3,7832122289130545;5,365693924713959;3,362220558325912;0,32570133740590024;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,24125302870372006,0,3521897930044788,0,46600526063289305,0,55338124700156,0,5617027695128616,0,7279998620063425,0,7633396611328634,0,8552231388618183,0,8238307286188645,0,9160075933594373,0,8820813861979758,0,8820813861979758,0,8820813861979758,0,9361712825214368,0,9174478568710078,0,9923415594727222,1,0,9923415594727225,0,992341559472722,0,9736181338222935,0,9541745764160788,0,9160075933594368,0,8778406103027923,0,9160075933594373,0,8987244312205791,0,9160075933594368,0,9365046768528187,0,950912441112093,0,9361712825214368,0,8637046906521844,0,9160075933594373,0,9160075933594368,0,8085746040148108,0,7863838773180063,0,7863838773180071,0,7916115004340805,0,8015066441895072,0,6608542436659509,0,588054257465317,0,5145474752821526,0,47496690026044847,0,3533979912652144,0,2764357620563458,0,2458049726415262,0,1886211769228376,0,1526679322265727,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,1,1,1;4e79bef7ded03;-7,8;true;4,60730371402972;46,31199999998277;162,90385129871044;38,10000000000027;4,2756916351367265;Module 1,1_8;29,08,2019
1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,3800991728274756,0,7863838773180071,0,8987244312205791,0,9174478568710078,0,9361712825214368,0,8820813861979758,0,9160075933594368,0,8778406103027923,0,7863838773180071,0,46681156200048235,0,19971654027123975,1,3877787807814457e-16,1,1,1;1;4,000000000000002e-11;0;1;1;230;0,901;0,0004;4,670000000000001;44,53;72;15,076225627078255;44,55;5,66;0,13595642814206746;-0,09034091971729774;6,266278247891238;3,8113642782245685;4,862626672820381;2,9956406909986386;0,3991044764029618;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,1,3877787807814457e-16,0,15549511615669434,0,24125302870372003,0,3800991728274756,0,4493622156102896,0,5769588941169149,0,6106717289062905,0,7863838773180071,0,8552231388618183,0,8238307286188645,0,8238307286188645,0,8987244312205791,0,9160075933594373,0,9160075933594373,0,899044489778707,0,9174478568710078,0,9361712825214368,0,9736181338222936,1,0,992341559472722,0,9923415594727222,0,9361712825214368,0,9548947081718652,0,9548947081718652,0,8820813861979758,0,9548947081718653,0,9174478568710078,0,9361712825214368,0,9499338005208969,0,9541745764160788,0,9160075933594368,0,8940969179009923,0,8778406103027923,0,9160075933594373,0,8778406103027923,0,7916115004340804,0,8396736272461498,0,7863838773180071,0,8396736272461499,0,7633396611328633,0,6219804646267773,0,5048390323523008,0,46681156200048235,0,3456632427771463,0,3053358644531453,0,23044216185143063,0,19971654027123975,0,16397666794705937,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef7e6f7c;0;true;4,651777168225954;47,059999999981024;160,72672380228232;37,700000000000266;4,263308323667936;Module 1,1_9;29,08,2019
