Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,1,1,0,36059930882307156,0,47571370356274495,0,8820813861979758,0,9160075933594368,0,9160075933594368,0,9329706969401664,0,9329706969401664,0,8987244312205791,0,845327995106392,0,8085746040148108,1,1,1,1,1;1;1e-10;0;1;1;995;0,7030000000000001;0,0004;5,359999999999999;44,53;72;9,817030928656525;44,7999;5,72;0,09384772475501431;0,04305768066136473;3,910075590800176;2,076197601663629;3,736910011437706;2,4711157570516886;-0,40539980096494366;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,390151382356797,0,3901513823567976,0,36059930882307156,0,47571370356274495,0,8085746040148108,0,8990444897787068,0,917774583315762,0,8820813861979758,0,8987244312205791,0,9160075933594368,0,9174478568710078,0,917774583315762,0,9174478568710078,0,9365046768528182,0,9160075933594368,0,9499338005208969,0,9499338005208969,0,9499338005208969,0,9160075933594368,0,9329706969401664,0,9361712825214368,0,9365046768528186,0,9545143821769115,0,9736181338222935,0,9361712825214368,0,9329706969401664,0,9329706969401665,0,8987244312205791,0,8987244312205791,0,8987244312205792,0,8987244312205792,0,8987244312205792,0,8820813861979758,0,845327995106392,0,8612775799197209,0,8163493598226474,0,8085746040148108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5098d1;0;true;5,3562156580203;45,685999999984226;184,9469654269168;36,70000000000025;5,039426850869633;String 1,7;29,10,2019
1,1,1,1,1,1,1,1,1,0,5147307186850313,0,7766754343881541,0,9736181338222935,0,9548947081718652,0,9541745764160793,0,9361712825214368,0,9736181338222935,0,9499338005208969,0,8990444897787068,0,9923415594727224,1,1,1,1,1;1;2,8e-10;0;1;1;185;0,30700000000000005;0,0004;5,359999999999999;44,53;72;5,469560285410528;44,7999;5,72;0,09751538799272194;-0,015545516912726542;2,2414802562200684;0,8006958422510468;2,3298687989466904;1,3010837842279006;0,05959644141039476;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6608542436659509,0,5991496208137204,0,5147307186850313,0,7766754343881541,1,1,1,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9548947081718652,0,9548947081718652,0,9548947081718652,0,9548947081718653,0,9548947081718653,0,9827998137085625,0,9541745764160793,0,9548947081718652,0,9361712825214368,0,9361712825214368,1,1,1,0,9736181338222935,0,9736181338222935,0,9541745764160793,0,9548947081718652,0,9736181338222935,0,9499338005208969,0,9361712825214368,0,9361712825214368,0,8990444897787068,0,9736181338222935,0,9923415594727224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5098d1;0;true;5,35112003284231;43,71399999998882;179,59072513331472;36,60000000000025;4,9068504134785105;Module 1,7_1;29,10,2019
1,1,1,1,1,1,1,1,1,0,47496690026044847,0,5402096063401802,0,9174478568710078,0,9499338005208969,0,9361712825214368,0,9361712825214368,0,9548947081718653,0,9361712825214368,0,9174478568710078,0,8820813861979758,1,1,1,1,1;1;2,6000000000000003e-10;0;1;1;410;0,6040000000000001;0,0004;5,272;44,53;72;9,136252269447718;44,71;5,68;0,07817716851737998;0,0390773555047359;3,1891328172975895;2,7242907614133904;3,144651522219359;1,9517905372693418;0,1566167220468342;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4841008791116109,0,47571370356274495,0,47496690026044847,0,5402096063401802,0,8453279951063919,0,9541745764160788,0,9361712825214368,0,9174478568710078,0,950912441112093,0,9329706969401664,0,9329706969401664,0,9499338005208969,0,9499338005208969,0,9541745764160788,0,9541745764160788,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9361712825214368,0,9361712825214368,0,9361712825214368,0,9541745764160788,0,9923415594727224,0,9923415594727224,1,0,9548947081718653,0,9736181338222935,0,9541745764160792,0,9541745764160793,0,9361712825214368,0,9541745764160788,0,9541745764160792,0,9548947081718652,0,9174478568710078,0,9361712825214368,0,8820813861979758,0,9499338005208969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5973ee;0;true;5,264244867346727;43,86599999998847;173,9639778700254;35,500000000000234;4,9003937428175846;Module 1,7_2;29,10,2019
1,1,1,1,1,1,1,1,1,0,2150793510613351,0,4493622156102897,0,8820813861979758,0,9174478568710078,0,9336231240009645,0,9160075933594364,0,9329706969401664,0,8778406103027931,0,8393856733273409,0,8163493598226474,1,1,1,1,1;1;1,6000000000000002e-10;0;1;1;995;0,802;0,0004;5,345000000000001;44,53;72;8,877988699712951;44,97;5,69;0,09574868939645875;0,08231019267175244;3,6028629752774104;1,6542762007563816;3,525100834282701;2,1129386866590107;-0,0851167980782371;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2150793510613351,0,3800991728274756,0,36753391091582316,0,4493622156102897,0,8820813861979758,0,9160075933594368,0,9174478568710078,0,8820813861979758,0,8987244312205791,0,9160075933594364,0,9160075933594368,0,9174478568710078,0,9174478568710078,0,9361712825214368,0,9361712825214368,0,9541745764160788,0,9541745764160788,0,9541745764160788,0,9336231240009645,0,9160075933594368,0,9361712825214368,0,9160075933594364,0,9160075933594368,0,9361712825214368,0,9541745764160798,0,9361712825214367,0,9329706969401664,0,9160075933594373,0,9160075933594373,0,8993646623178015,0,8778406103027931,0,8778406103027931,0,8775395675694926,0,8393856733273409,0,845327995106392,0,8163493598226474,0,8396736272461508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5d4e10;0;true;5,340695237152364;44,81199999998626;177,61793139226634;35,40000000000023;5,017455689047039;Module 1,7_3;29,10,2019
1,1,1,1,1,1,1,1,1,0,6106717289062907,0,8015066441895062,0,9548947081718653,0,9736181338222935,0,9827998137085625,0,8987244312205791,0,8987244312205791,0,9548947081718653,0,973964863926931,0,9923415594727225,1,1,1,1,1;1;1e-10;0;1;1;185;0,802;0,0004;5,325;44,53;72;11,328146370013416;44,87;5,65;0,12597005890419838;-0,05258954277758554;4,273642802930965;2,368446328183746;4,560087179994507;2,8205915468287084;0,43467997251234053;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6608542436659509,0,6106717289062907,0,6613163795006828,0,8015066441895062,0,992341559472722,1,1,0,9548947081718653,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9923415594727222,0,992341559472722,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9499338005208969,0,8987244312205791,0,8987244312205791,1,0,992341559472722,0,9923415594727224,0,9548947081718653,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9923415594727222,0,9923415594727225,0,973964863926931,0,9923415594727224,0,9923415594727225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e61472e;0;true;5,302015047385093;45,60299999998442;175,58732284934257;36,300000000000246;4,8371163319377795;Module 1,7_4;29,10,2019
1,1,1,1,1,1,1,1,1,0,4493622156102897,0,6740433234154349,0,9160075933594368,0,9160075933594368,0,9361712825214368,0,9174478568710078,0,9361712825214368,0,9329706969401664,0,8987244312205791,0,8778406103027923,1,1,1,1,1;1;1,2e-10;0;1;1;455;0,7030000000000001;0,0004;5,325;44,53;72;6,931255077042881;44,87;5,65;0,06510265962960611;0,06249029437766174;2,6696485150279887;1,7796190867278114;2,4168848156574745;1,4048917322768182;-0,3064246554348549;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4839285398880041,0,4493622156102897,0,47496690026044847,0,6740433234154349,0,8987244312205792,0,9541745764160788,0,9541745764160788,0,9160075933594368,0,9160075933594368,0,9361712825214368,0,9361712825214368,0,9160075933594368,0,9361712825214368,0,9329706969401664,0,9329706969401664,0,9361712825214368,0,9361712825214368,0,9552347703898743,0,9541745764160788,0,9541745764160788,0,9499338005208969,0,9174478568710078,0,9361712825214368,0,9361712825214368,0,9732580679444014,0,9361712825214368,0,9548947081718652,0,9361712825214367,0,9329706969401664,0,9329706969401664,0,9361712825214368,0,9160075933594368,0,9329706969401664,0,8987244312205792,0,8987244312205791,0,8778406103027923,0,9160075933594364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e64acd9;-7,5;true;5,31678527383588;45,31799999998508;180,54410689117918;36,40000000000025;4,960002936570823;Module 1,7_5;29,10,2019
1,1,1,1,1,1,1,1,1,0,648838711962934,0,7774755807834712,0,9736181338222936,0,9548947081718653,0,9736181338222936,0,8612775799197209,0,8612775799197209,0,9736181338222935,0,9923415594727225,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;140;0,901;0,0004;5,402;44,53;72;12,880852286806018;45;5,67;0,13991493938917038;-0,0791890968899509;5,328354371015144;1,7767990735746988;5,635783902827005;3,1338359689801547;0,35150107303202943;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7489370260171496,0,6728697753689691,0,648838711962934,0,7774755807834712,1,1,1,0,9736181338222936,0,9923415594727223,0,992341559472722,0,9827998137085625,0,9736181338222935,0,9548947081718653,0,9827998137085625,0,9548947081718653,0,992341559472722,0,992341559472722,0,9736181338222936,0,9827998137085625,0,9827998137085625,0,9548947081718653,0,9541745764160788,0,8612775799197209,0,8612775799197209,1,0,9736181338222936,1,0,9736181338222935,0,992341559472722,0,9923415594727224,0,9736181338222936,0,9923415594727225,1,0,9923415594727225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e67f1ed;0;true;5,367456581984911;46,012999999983464;175,40323783835862;36,200000000000244;4,845393310451863;Module 1,7_6;29,10,2019
1,1,1,1,1,1,1,1,1,0,514174073631004,0,7211986176461439,0,9548947081718653,0,9555881683811397,0,9736181338222935,0,9499338005208969,0,9736181338222935,0,9548947081718652,0,9365046768528187,0,9548947081718652,1,1,1,1,1;1;1,6000000000000002e-10;0;1;1;230;0,505;0,0004;5,276;44,53;72;8,34035548326327;44,89;5,69;0,1255744157627898;-0,008492760598946214;3,378831680326685;1,1214129407961149;3,71453644637768;1,9714297922051318;0,17128807693259837;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6106717289062905,0,5428193145833702,0,514174073631004,0,7211986176461439,0,9736181338222935,1,0,9923415594727225,0,9548947081718653,0,9923415594727222,0,9827998137085625,0,9736181338222935,0,9555881683811397,0,9743117175109506,0,9736181338222935,0,9732580679444007,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9732580679444007,0,9548947081718652,0,9499338005208969,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,992341559472722,0,9548947081718652,0,9732580679444007,0,9736181338222935,0,9548947081718652,0,9548947081718653,0,992341559472722,0,9365046768528187,0,9548947081718652,0,9548947081718652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e6a25fb;0;true;5,264441117901696;44,733999999986445;178,25598815455908;36,70000000000025;4,857111393857163;Module 1,7_7;29,10,2019
1,1,1,1,1,1,1,1,1,0,2150793510613351,0,6106717289062906,0,992341559472722,1,1,0,9736181338222935,0,9361712825214368,0,9736181338222936,0,9329706969401664,0,8820813861979758,1,1,1,1,1;1;6,000000000000001e-11;0;1;1;905;1,198;0,0004;4,8580000000000005;44,53;72;14,128886530487291;44,99;5,71;0,1253620599538596;0,027917442900602385;5,640300285334025;2,4900713444867955;5,873152840712613;3,4293672253902874;-0,18715920988958204;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2150793510613351,0,3744685130085746,0,466485348470083,0,6106717289062906,1,0,9923415594727225,0,9923415594727225,0,992341559472722,1,0,9923415594727225,0,9923415594727225,1,1,1,1,1,1,1,1,1,1,0,9923415594727225,0,9736181338222935,0,9361712825214368,0,9923415594727225,1,1,0,9923415594727227,1,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9329706969401664,0,9541745764160788,0,8820813861979758,0,9174478568710078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e6c88a6;0;true;4,851577689199822;46,445999999982455;162,0691383277501;35,70000000000024;4,539751773886527;Module 1,7_8;29,10,2019
1,1,1,1,1,1,1,1,1,0,4749669002604486,0,6997280227051245,0,9736181338222936,0,9739648639269312,0,9736181338222936,0,9541745764160788,0,9541745764160788,0,9548947081718652,0,9361712825214368,0,9329706969401664,1,1,1,1,1;1;1,2e-10;0;1;1;275;0,802;0,0004;5,21;44,53;72;9,300437966981125;44,89;5,7;0,1302959834912729;0,004883752660768348;4,0006935532170615;1,1140149361374903;4,0554334941353;2,362429868552766;0,25960939957397694;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5769588941169149,0,5242559182120055,0,4749669002604486,0,6997280227051245,0,9736181338222935,1,1,0,992341559472722,0,9923415594727222,0,9736181338222936,0,992341559472722,0,9739648639269312,0,992341559472722,0,9739648639269312,0,992341559472722,1,1,1,0,9736181338222936,0,992341559472722,0,9923415594727222,0,9548947081718652,0,9541745764160788,0,9541745764160788,1,0,992341559472722,0,9923415594727222,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9548947081718652,0,9736181338222935,0,9736181338222935,0,9499338005208969,0,9361712825214368,0,9329706969401664,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67fa99561;-7,5;true;5,194849927554003;45,252999999985235;172,5844979327646;36,00000000000024;4,7940138314656515;Module 1,7_9;29,10,2019
