Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,1,1,0,9361712825214368,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222936,0,9548947081718653,0,9736181338222935,0,9361712825214368,1,1,1,1,1;1;1,4e-10;0;1;1;635;0,406;0,0004;5,192;44,53;72;8,22688454875097;44,64;5,64;0,07234818143258778;0,04948220587573893;3,457191129467832;1,770815849102715;2,9265293887478343;1,895881544377533;-0,019003498859196954;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9541745764160798,0,9361712825214368,0,9548947081718652,0,9827998137085625,0,9548947081718653,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,992341559472722,0,992341559472722,0,9736181338222936,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,992341559472722,0,992341559472722,0,992341559472722,0,992341559472722,0,9736181338222935,0,9548947081718653,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9541745764160798,0,9361712825214368,0,9555881683811397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1ca8263;0;true;5,188682511356962;44,995999999985834;182,64689585802034;37,40000000000026;4,8836068411235045;String 1,10;28,09,2019
1,1,1,1,1,1,1,1,1,0,9361712825214368,0,9541745764160798,0,9548947081718653,0,9827998137085625,0,9555881683811397,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9548947081718652,0,9499338005208969,1,1,1,1,1;1;3,6000000000000005e-10;0;1;1;590;0,406;0,0004;5,256;44,53;72;8,031368453276524;44,64;5,64;0,07759721323683424;0,07590575404555189;3,144796833652326;1,8505841960498755;2,958390210337488;1,6557265453167693;-0,010631293926265783;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9552347703898745,0,9361712825214368,0,9541745764160798,0,9736181338222935,0,9548947081718652,0,9736181338222935,0,9732580679444007,0,9548947081718653,0,9736181338222935,0,9548947081718653,0,9827998137085625,0,992341559472722,0,992341559472722,0,9923415594727222,0,9555881683811397,0,992341559472722,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222936,0,9736181338222935,0,992341559472722,0,992694957463988,0,992341559472722,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,9736181338222935,0,9548947081718652,0,9541745764160788,0,9499338005208969,0,9548947081718652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1ca8263;0;true;5,252385645707831;43,26999999998986;176,2379578186158;35,80000000000024;4,922847983760185;Module 1,10_1;28,09,2019
1,1,1,1,1,1,1,1,1,0,9548947081718652,0,9548947081718652,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9541745764160793,0,9365046768528187,1,1,1,1,1;1;1,2e-10;0;1;1;545;0,505;0,0004;5,24;44,53;72;6,758265745638633;44,71;5,6;0,07283351527551157;0,092633511899747;2,799019771954964;1,5127363094206052;2,373676148987553;1,550904862727597;-0,26339019531895075;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9736181338222935,0,9548947081718652,0,9548947081718652,0,9555881683811397,0,9736181338222935,0,9736181338222935,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,9827998137085625,0,9736181338222935,0,9541745764160793,0,9365046768528187,0,9541745764160788,0,9736181338222935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1cd5f3f;0;true;5,235149081662611;45,29399999998514;182,98019284297874;37,30000000000026;4,905635196862667;Module 1,10_2;28,09,2019
1,1,1,1,1,1,1,1,1,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,9555881683811397,0,9736181338222935,0,9548947081718653,0,9541745764160788,0,9329706969401664,1,1,1,1,1;1;2,8e-10;0;1;1;455;0,505;0,0004;5,268;44,53;72;7,809412986086695;44,83;5,67;0,08523312847384684;0,10955061252254339;3,1884346738604017;1,6350045258640606;2,9007406578883854;2,0055011145031005;-0,2957062702377339;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,992341559472722,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9736181338222936,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,992341559472722,0,992341559472722,0,9827998137085625,0,992341559472722,0,992341559472722,0,9736181338222936,0,9736181338222936,0,9555881683811397,0,9736181338222935,0,9736181338222936,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9923415594727222,0,9827998137085625,0,9548947081718653,0,9732580679444014,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9548947081718652,0,9541745764160788,0,9499338005208969,0,9329706969401664,0,9541745764160792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1d05db4;0;true;5,262159580227621;43,73099999998878;175,85990694096853;35,80000000000024;4,912287903378976;Module 1,10_3;28,09,2019
1,1,1,1,1,1,1,1,1,0,9548947081718653,0,9548947081718653,0,9555881683811397,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222936,0,9736181338222935,0,9827998137085625,0,9736181338222935,1,1,1,1,1;1;3,6000000000000005e-10;0;1;1;545;0,30700000000000005;0,0004;5,195;44,53;72;8,65194671439024;44,8;5,65;0,07367321499525752;0,040769206238208344;3,5330245392379798;1,7984359154410032;3,2468130447160006;2,184650080880223;-0,2079191141907026;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,9827998137085625,0,9555881683811397,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,992341559472722,0,992341559472722,0,992341559472722,0,9548947081718653,0,992341559472722,0,992341559472722,0,9736181338222936,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222936,0,992341559472722,0,992341559472722,0,992341559472722,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222936,0,992341559472722,0,992341559472722,0,992341559472722,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1d2b568;0;true;5,192075289207353;43,24599999998991;176,34255096487308;36,200000000000244;4,871341186874914;Module 1,10_4;28,09,2019
1,1,1,1,1,1,1,1,1,0,9548947081718652,0,9548947081718652,0,9548947081718653,0,9827998137085625,0,9736181338222936,0,9548947081718653,0,9736181338222936,0,9736181338222935,0,9736181338222935,0,9827998137085625,1,1,1,1,1;1;1,6000000000000002e-10;0;1;1;365;0,6040000000000001;0,0004;5,276;44,53;72;7,78356764341361;44,91;5,69;0,07211448535017065;0,06880887414964199;3,1335033086958473;2,0622830209747325;2,51566682839286;1,38124254217052;0,11935907140622284;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9736181338222935,0,9548947081718652,0,9548947081718652,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9732580679444014,0,9548947081718653,0,9736181338222935,0,9827998137085625,0,9827998137085625,0,992341559472722,0,992341559472722,0,992341559472722,0,9827998137085625,0,992341559472722,0,992341559472722,0,9736181338222936,0,992341559472722,0,9548947081718653,0,992341559472722,0,9923415594727224,0,992341559472722,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9739648639269312,0,992341559472722,0,9736181338222935,0,9736181338222936,0,992341559472722,0,9736181338222936,0,992341559472722,0,9736181338222935,0,9827998137085625,0,9827998137085625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1d69bcc;0;true;5,2672837270170705;44,759999999986384;178,0377344220099;36,300000000000246;4,904620782975446;Module 1,10_5;28,09,2019
1,1,1,1,1,1,1,1,1,0,9361712825214368,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,9736181338222935,0,9736181338222936,0,9736181338222935,0,9736181338222935,0,9548947081718653,1,1,1,1,1;1;4,0000000000000007e-10;0;1;1;500;0,20800000000000002;0,0004;5,207;44,53;72;10,290216600065321;44,88;5,69;0,08144375491621278;0,062487972007182035;3,8084630597328766;3,433224733443579;2,9670850519726524;1,979085781996744;0,06090155570002771;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9361712825214368,0,9548947081718653,0,9736181338222935,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,992341559472722,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9739648639269312,0,9739648639269312,0,992341559472722,0,9827998137085625,0,992341559472722,0,992341559472722,0,9736181338222936,0,992341559472722,0,9736181338222935,0,992341559472722,0,9923415594727224,0,992341559472722,0,9739648639269312,0,9736181338222936,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,992341559472722,0,9736181338222935,0,9548947081718653,0,9548947081718653,0,9736181338222936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1d84f65;0;true;5,204834788409876;43,05299999999036;177,95973916687788;36,50000000000025;4,875609292243197;Module 1,10_6;28,09,2019
1,1,1,1,1,1,1,1,1,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9548947081718653,0,992341559472722,0,9548947081718653,0,9329706969401664,0,9160075933594368,1,1,1,1,1;1;3,4e-10;0;1;1;680;0,406;0,0004;5,201;44,53;72;6,733069088289891;44,82;5,67;0,09467371011827408;0,1139963311583303;2,3868424616509696;1,3515153204798183;2,90003759604083;2,0917556908305537;0,003697038524450562;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9736181338222936,0,992341559472722,0,992341559472722,0,9923415594727222,0,9736181338222936,0,9736181338222936,0,992341559472722,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9923415594727224,0,9923415594727224,0,9923415594727224,0,992341559472722,0,9736181338222936,0,9739648639269312,0,9923415594727224,0,992341559472722,0,9548947081718653,0,992341559472722,0,9923415594727223,0,992341559472722,0,992341559472722,0,992341559472722,0,992341559472722,0,9736181338222935,0,9548947081718653,0,9548947081718653,0,9548947081718653,0,9736181338222935,0,9548947081718652,0,9361712825214368,0,9329706969401664,0,9361712825214368,0,9174478568710078,0,9160075933594368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1dbdede;0;true;5,197896549277556;43,35999999998965;175,17674468811953;35,90000000000024;4,879575060950372;Module 1,10_7;28,09,2019
1,1,1,1,1,1,1,1,0,9923415594727225,0,9160075933594368,0,9361712825214368,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,9736181338222935,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,992341559472722,1,1,1,1,1;1;5,400000000000001e-10;0;1;1;455;0,20800000000000002;0,0004;5,256;44,53;72;11,254321818297488;44,73;5,64;0,08827927973508078;0,060988958305523644;3,2089560925472083;4,2451501573798085;3,71193628863539;2,0473839886310445;0,12680982500572718;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9923415594727225,1,1,1,0,9541745764160788,0,9160075933594368,0,9361712825214368,0,9499338005208969,0,9541745764160788,0,9548947081718653,0,9827998137085625,0,9923415594727222,0,973964863926931,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222936,0,992341559472722,0,9827998137085625,0,992341559472722,0,9923415594727222,0,9736181338222936,0,992341559472722,0,9736181338222935,0,992341559472722,0,9923415594727224,0,992341559472722,0,9736181338222936,0,9736181338222936,0,9923415594727224,0,9923415594727222,0,9736181338222936,0,992341559472722,0,9923415594727224,0,9923415594727224,1,0,9923415594727224,0,9736181338222936,0,992341559472722,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1e2e183;0;true;5,253598354603071;42,51299999999162;176,7456619883354;35,90000000000024;4,92327749271126;Module 1,10_8;28,09,2019
1,1,1,1,1,1,1,1,1,0,9555881683811405,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,9739648639269312,0,9739648639269312,0,9736181338222935,0,9736181338222935,0,9548947081718652,1,1,1,1,1;1;2,0000000000000003e-10;0;1;1;320;0,505;0,0004;5,272;44,53;72;7,172229624489967;44,84;5,68;0,08509538427844761;0,057098462298983854;3,0154449103321372;1,2273961743819795;2,844293155497403;1,9365877576972497;0,18106526020584227;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9555881683811405,0,992341559472722,0,9736181338222936,0,9736181338222936,0,9736181338222936,0,992341559472722,0,9736181338222936,0,992341559472722,0,992341559472722,0,9739648639269312,0,9923415594727222,0,9736181338222936,0,9923415594727222,0,992341559472722,0,9736181338222936,0,992341559472722,0,9923415594727222,0,9739648639269312,0,9827998137085625,0,992341559472722,0,9923415594727224,0,992341559472722,0,992341559472722,0,992341559472722,0,9739648639269312,0,992341559472722,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222936,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9548947081718652,0,9548947081718652,0,9736181338222935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bf1e4e9c7;0;true;5,263693233474414;44,33999999998736;177,7878931468432;36,40000000000025;4,884282778759395;Module 1,10_9;28,09,2019
