Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,0,2940271287326592,0,4407206345408605,0,40515720475513606,0,4327191705876861,0,5725047458496473,0,8552231388618183,0,8637046906521844,0,8778406103027923,0,8396736272461498,0,8612775799197209,0,9541745764160793,0,9548947081718653,0,9736181338222936,0,9548947081718652,1,1,1;1;8,000000000000001e-11;0;1;1;185;0,7030000000000001;0,0004;5,359999999999999;44,53;72;7,559667688420328;44,7999;5,72;0,10284144796645273;0,03692328441138826;3,177145973044531;1,4372181123389467;2,8424621550703977;2,044008677926436;0,5663251576216991;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,687005695019577,0,2940271287326592,0,31099023231338874,0,4947571877713003,0,5048390323523008,0,5048390323523008,0,4407206345408605,0,5428193145833693,0,46600526063289305,0,5040922290500042,0,40515720475513606,0,5048390323523001,0,4327191705876861,0,5436728040717089,0,5880542574653177,0,5725047458496473,0,6870056950195779,0,7863838773180071,0,8396736272461508,0,8778406103027923,0,8552231388618183,0,8778406103027923,0,9174478568710078,0,8637046906521844,0,9174478568710078,0,8778406103027923,0,8820813861979758,0,899044489778707,0,8940969179009923,0,8778406103027931,0,8778406103027923,0,8820813861979766,0,9160075933594373,0,8778406103027931,0,8396736272461498,0,8612775799197209,0,8820813861979758,0,9329706969401664,0,9541745764160788,0,9736181338222935,0,9541745764160793,0,9827998137085625,0,9923415594727224,0,9923415594727224,0,9827998137085625,0,9548947081718653,0,9923415594727224,0,9923415594727224,1,0,9736181338222936,0,9827998137085625,0,9548947081718652,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5098d1;0;true;5,339709104872881;46,02699999998343;181,016840611166;37,10000000000026;4,879160124290155;String 1,7;28,06,2019
1,1,1,1,1,1,1,0,3521897930044788,0,4664853484700832,0,4221928002315102,0,45800379667971824,0,5436728040717089,0,8778406103027923,0,8637046906521844,0,8775395675694926,0,8238307286188645,0,8612775799197209,0,9548947081718653,0,9736181338222935,0,9361712825214367,1,1,1,1;1;4,6000000000000007e-10;0;1;1;140;0,20800000000000002;0,0004;5,359999999999999;44,53;72;8,669448333095433;44,7999;5,72;0,0988495053015267;0,0714825002449837;2,5764302049951286;2,141031376364206;3,8531372464345712;2,3226069011841894;0,39182223271242156;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8615843027045919,0,38754167411360774,0,3521897930044788,0,554128050303857,0,5617027695128616,0,55338124700156,0,4664853484700832,0,5619028061116911,0,5040922290500042,0,5145474752821522,0,4221928002315102,0,5242559182120055,0,45800379667971824,0,583106685587604,0,6106717289062907,0,5436728040717089,0,6740433234154356,0,7769520282038195,0,8238307286188645,0,8778406103027923,0,8778406103027926,0,8778406103027923,0,9160075933594373,0,8637046906521844,0,9160075933594373,0,8778406103027923,0,8778406103027931,0,8987244312205791,0,8775395675694926,0,8778406103027923,0,8940969179009923,0,8820813861979766,0,9160075933594368,0,8987244312205794,0,8238307286188645,0,8612775799197209,0,8820813861979758,0,9336231240009646,0,9365046768528187,0,9827998137085625,0,9548947081718653,0,9736181338222935,1,1,0,992341559472722,0,9736181338222935,0,992341559472722,0,9361712825214367,0,9541745764160788,0,9541745764160788,0,9541745764160792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5098d1;0;true;5,352048384877103;42,77099999999102;175,3704029746816;36,10000000000024;4,857905899575635;Module 1,7_1;28,06,2019
1,1,1,1,1,1,1,0,25149490256378343,0,41465364308451846,0,3901513823567969,0,4221928002315102,0,554128050303857,0,8396736272461496,0,8453279951063919,0,8612775799197206,0,8396736272461498,0,8453279951063919,0,9361712825214368,0,9736181338222935,0,9827998137085625,0,9541745764160788,1,1,1;1;2,0000000000000003e-10;0;1;1;230;0,6040000000000001;0,0004;5,34;44,53;72;8,678708870902467;44,71;5,68;0,09161011052908843;-0,003785194285715221;2,875350166486941;2,7502720037936137;2,961476590092824;2,032451400096463;-0,24949527263694407;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8987244312205792,0,5048390323523001,0,25149490256378343,0,26628872036165335,0,4664853484700832,0,47496690026044863,0,4837625835986048,0,41465364308451846,0,524255918212005,0,4580037966797186,0,47571370356274495,0,3901513823567969,0,4951305894224487,0,4221928002315102,0,5428193145833693,0,5725047458496473,0,554128050303857,0,6488387119629343,0,7633396611328633,0,8163493598226474,0,8612775799197206,0,8396736272461496,0,8396736272461499,0,8820813861979758,0,8612775799197209,0,8940969179009923,0,8453279951063919,0,8778406103027923,0,8990444897787062,0,8940969179009923,0,8637046906521844,0,8612775799197206,0,8940969179009923,0,8987244312205792,0,8940969179009923,0,8396736272461498,0,8453279951063919,0,8820813861979758,0,9174478568710078,0,9499338005208969,0,9736181338222935,0,9361712825214368,0,9548947081718653,0,9923415594727224,0,9923415594727223,0,9827998137085625,0,9736181338222935,0,9923415594727224,0,9923415594727224,1,0,9923415594727224,0,9827998137085625,0,9541745764160788,0,9541745764160788,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5973ee;0;true;5,326013424676965;44,34499999998735;176,1011947422138;35,90000000000024;4,905325758836006;Module 1,7_2;28,06,2019
1,1,1,1,1,1,1,0,28184849026444164,0,4407206345408605,0,40515720475513606,0,4325591413086224,0,563089689931413,0,8396736272461499,0,8612775799197209,0,8637046906521844,0,8396736272461498,0,845327995106392,0,9365046768528187,0,9548947081718652,0,9736181338222936,0,9548947081718652,1,1,1;1;1,2e-10;0;1;1;185;0,7030000000000001;0,0004;5,345000000000001;44,53;72;6,30859659296887;44,97;5,69;0,09777095816886218;0,05862428970936073;2,5911524160616652;1,3149710481111634;2,3047021706271797;1,6156491831916677;0,16149857640111442;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6608542436659509,0,28184849026444164,0,31099023231338874,0,4947571877713003,0,5244426190375785,0,5145474752821526,0,4407206345408605,0,5325774407233064,0,46600526063289305,0,4947571877713003,0,40515720475513606,0,4951305894224487,0,4325591413086224,0,5530611884434338,0,5769588941169149,0,563089689931413,0,6740433234154349,0,8015066441895062,0,823830728618865,0,8612775799197209,0,8396736272461499,0,8612775799197206,0,8987244312205793,0,8778406103027923,0,8820813861979758,0,8612775799197209,0,8775395675694926,0,9160075933594364,0,8940969179009923,0,8940969179009923,0,8637046906521844,0,8940969179009923,0,9160075933594373,0,8940969179009923,0,8396736272461498,0,845327995106392,0,8820813861979758,0,9361712825214368,0,9329706969401664,0,9732580679444007,0,9365046768528187,0,9736181338222935,0,9736181338222936,0,9739648639269312,0,9736181338222935,0,9548947081718652,0,9736181338222936,0,9736181338222936,1,0,9736181338222936,0,9827998137085625,0,9548947081718652,0,9736181338222935,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e5d4e10;0;true;5,324765888834694;45,27299999998519;176,99565477298424;36,40000000000025;4,862517988268765;Module 1,7_3;28,06,2019
1,1,1,1,1,1,1,0,32795333589411874,0,44104069309898764,0,4071144859375275,0,44104069309898764,0,563089689931413,0,8396736272461498,0,8615843027045919,0,8637046906521844,0,8396736272461498,0,8615843027045919,0,9548947081718652,0,992341559472722,1,1,1,1,1;1;1e-10;0;1;1;140;0,7030000000000001;0,0004;5,455;44,53;72;8,890467850147196;44,87;5,65;0,08967834192860526;-0,0013280282633825191;3,38774238464081;2,3184688089840875;3,0945783145936927;1,8936792060500067;0,27258386534787876;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8015066441895077,0,351827333526258,0,32795333589411874,0,524255918212005,0,5298352106079953,0,5242559182120055,0,44104069309898764,0,5325774407233066,0,47496690026044847,0,5040922290500042,0,4071144859375275,0,514174073631004,0,44104069309898764,0,5530611884434338,0,5876275127211478,0,563089689931413,0,6740433234154349,0,7489370260171496,0,7916115004340806,0,845327995106392,0,8396736272461498,0,845327995106392,0,8820813861979766,0,8778406103027923,0,8637046906521844,0,8615843027045919,0,8778406103027923,0,8778406103027931,0,8940969179009923,0,8637046906521844,0,8637046906521844,0,8947221605009229,0,9160075933594373,0,8940969179009923,0,8396736272461498,0,8615843027045919,0,8820813861979758,0,9160075933594368,0,9541745764160788,0,9736181338222935,0,9548947081718652,0,9827998137085625,1,0,9923415594727224,0,992341559472722,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e61472e;0;true;5,427744965664352;45,62099999998438;179,91572404389768;36,60000000000025;4,915730165133783;Module 1,7_4;28,06,2019
1,1,1,1,1,1,1,0,29957481040685996,0,4327191705876861,0,40515720475513606,0,4327191705876861,0,563089689931413,0,8238307286188645,0,8612775799197209,0,8637046906521844,0,8238307286188645,0,8612775799197209,0,9732580679444014,0,9736181338222936,1,1,1,1,1;1;1,4e-10;0;1;1;185;0,505;0,0004;5,325;44,53;72;7,3916368684460085;44,87;5,65;0,09323798579059613;-0,007361617053271097;2,7942529173891564;1,9209850403427748;2,5831609249234813;1,753791801623573;0,6298760374815134;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,712450350390674,0,31664460017363194,0,29957481040685996,0,4932348579627732,0,5048390323523008,0,5048390323523008,0,4327191705876861,0,5402096063401802,0,46600526063289305,0,4947571877713003,0,40515720475513606,0,4951305894224487,0,4327191705876861,0,5530611884434338,0,5876275127211478,0,563089689931413,0,6740433234154349,0,7679338350193121,0,8085746040148108,0,8612775799197209,0,8238307286188645,0,8612775799197209,0,8987244312205792,0,8778406103027926,0,8820813861979758,0,8612775799197209,0,8940969179009923,0,9160075933594373,0,8940969179009923,0,8947221605009229,0,8637046906521844,0,8987244312205794,0,8987244312205791,0,8775395675694926,0,8238307286188645,0,8612775799197209,0,8940969179009923,0,9361712825214368,0,9361712825214368,0,9736181338222935,0,9732580679444014,0,992341559472722,0,9923415594727225,0,9923415594727225,0,9923415594727222,0,9736181338222936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e64acd9;-7,5;true;5,3105037595510804;44,98099999998587;179,66993479274706;37,000000000000256;4,855944183587725;Module 1,7_5;28,06,2019
1,1,1,1,1,1,1,0,2714096572916848,0,41465364308451846,0,3901513823567969,0,42407758951825775,0,5647843589635462,0,83967362724615,0,845327995106392,0,8778406103027923,0,8396736272461499,0,845327995106392,0,9361712825214368,0,9548947081718652,0,9541745764160788,0,8987244312205791,1,1,1;1;1,4e-10;0;1;1;275;0,505;0,0004;5,268;44,53;72;7,674583077121627;45;5,67;0,08400144433660317;0,05712192191159149;3,052751272664119;1,682803494972243;2,855026865148662;1,5977123763745091;0,11153435075564289;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8552231388618183,0,588054257465317,0,2714096572916848,0,2764357620563458,0,4664853484700832,0,4837625835986048,0,4925582669367611,0,41465364308451846,0,5145474752821528,0,466485348470083,0,48542214649259663,0,3901513823567969,0,4925582669367611,0,42407758951825775,0,5327671050540472,0,5725047458496474,0,5647843589635462,0,6488387119629343,0,763339661132864,0,8238307286188645,0,8612775799197209,0,83967362724615,0,8612775799197209,0,8987244312205792,0,8612775799197209,0,8775395675694926,0,845327995106392,0,8947221605009229,0,8987244312205792,0,8947221605009229,0,8778406103027923,0,880001005570151,0,8940969179009923,0,9160075933594373,0,8947221605009229,0,8396736272461499,0,845327995106392,0,8820813861979758,0,9160075933594368,0,9499338005208969,0,9736181338222935,0,9361712825214368,0,9736181338222935,0,9736181338222936,0,9739648639269312,0,9736181338222935,0,9548947081718652,0,992341559472722,0,9736181338222936,1,0,9548947081718653,0,9541745764160788,0,8987244312205791,0,9160075933594373,0,9548947081718653,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e67f1ed;0;true;5,258343768268256;44,98899999998585;180,11158530523858;37,000000000000256;4,867880683925334;Module 1,7_6;28,06,2019
1,1,1,1,1,1,1,0,34578634222257965,0,4580037966797187,0,4147958913325751,0,44104069309898764,0,5428193145833703,0,8396736272461502,0,8772271647330487,0,8637046906521844,0,8238307286188645,0,8612775799197209,0,9552347703898743,0,9736181338222935,0,9923415594727225,1,1,1,1;1;1,8e-10;0;1;1;140;0,505;0,0004;5,414000000000001;44,53;72;7,893224727801911;44,89;5,69;0,10069415449752527;0,02918350171328621;3,2435065982010194;1,250316193091942;3,298707782011425;2,1457913090699123;0,5490137800051265;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,823830728618865,0,3536647067303203,0,34578634222257965,0,5428193145833693,0,5530611884434338,0,5325774407233066,0,4580037966797187,0,5436728040717089,0,48542214649259663,0,5095999034044396,0,4147958913325751,0,5145474752821526,0,44104069309898764,0,5645832965360055,0,5991496208137204,0,5428193145833703,0,6740433234154349,0,7718212129232287,0,823830728618865,0,845327995106392,0,8396736272461502,0,8778406103027923,0,8987244312205791,0,8778406103027923,0,8987244312205792,0,8778406103027926,0,8772271647330487,0,9160075933594373,0,8778406103027931,0,8778406103027923,0,8637046906521844,0,8778406103027931,0,9160075933594373,0,8940969179009923,0,8238307286188645,0,8612775799197209,0,8820813861979758,0,9160075933594368,0,9541745764160788,0,9736181338222935,0,9552347703898743,0,9827998137085625,0,9923415594727224,0,9923415594727224,0,9736181338222935,0,9827998137085625,1,0,9926949574639883,1,1,0,9923415594727225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e6a25fb;0;true;5,394541118930388;44,52099999998694;178,22322022219973;36,50000000000025;4,88282795129311;Module 1,7_7;28,06,2019
1,1,1,1,1,1,1,0,21892005375885928,0,4240775895182577,0,39737640795599727,0,4243976480763841,0,5642240570201297,0,8238307286188645,0,8612775799197209,0,8612775799197206,0,8396736272461508,0,845327995106392,0,9365046768528187,0,9736181338222935,0,9739648639269312,0,9827998137085625,1,1,1;1;8,000000000000001e-11;0;1;1;185;0,7030000000000001;0,0004;5,355;44,53;72;6,769199503808142;44,99;5,71;0,07865825156725395;0,034779889265825314;2,916139771991337;1,630707871672228;2,1436936085773235;1,490935994107263;-0,11874722866318571;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6219804646267773,0,21892005375885928,0,2938137563605739,0,4839285398880041,0,4932348579627732,0,48542214649259663,0,4240775895182577,0,5298352106079953,0,47496690026044847,0,4925582669367611,0,39737640795599727,0,4947571877713004,0,4243976480763841,0,5428193145833691,0,5769588941169149,0,5642240570201297,0,6728697753689691,0,7633396611328634,0,8085746040148108,0,8615843027045919,0,8238307286188645,0,8612775799197205,0,8987244312205792,0,8612775799197209,0,8778406103027931,0,8612775799197209,0,8940969179009923,0,8987244312205792,0,8940969179009923,0,8778406103027923,0,8612775799197206,0,8940969179009923,0,9160075933594373,0,8940969179009923,0,8396736272461508,0,845327995106392,0,8820813861979755,0,9361712825214368,0,9329706969401664,0,9739648639269308,0,9365046768528187,0,9736181338222935,0,9736181338222936,0,9736181338222936,0,9736181338222935,0,9736181338222935,0,9923415594727224,0,9923415594727225,1,1,0,9739648639269312,0,9827998137085625,0,9923415594727224,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67e6c88a6;0;true;5,334728032947349;46,024999999983436;180,84869111982286;37,10000000000026;4,874627792987106;Module 1,7_8;28,06,2019
1,1,1,1,1,1,1,0,3455447025704318,0,4493622156102895,0,40775460305378153,0,44104069309898764,0,5725047458496474,0,8396736272461496,0,8612775799197206,0,8637046906521844,0,823830728618865,0,845327995106392,0,9541745764160788,0,9548947081718653,0,9923415594727225,0,9923415594727227,1,1,1;1;1,6000000000000002e-10;0;1;1;140;0,505;0,0004;5,42;44,53;72;8,07700179614534;44,89;5,7;0,08952627347867603;0,04950804501010331;3,28342468323832;1,034046858917321;3,6700039805110234;2,065698499514735;-0,0028081437282195055;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8238307286188645,0,36059930882307156,0,3455447025704318,0,54281931458337,0,554128050303857,0,5530611884434338,0,4493622156102895,0,554128050303857,0,4932348579627732,0,5048390323523008,0,40775460305378153,0,5145474752821526,0,44104069309898764,0,55338124700156,0,5880542574653176,0,5725047458496474,0,6740433234154349,0,7863838773180071,0,823830728618865,0,8778406103027923,0,8396736272461496,0,8778406103027923,0,9160075933594373,0,8612775799197206,0,8987244312205792,0,8612775799197209,0,8940969179009923,0,8987244312205792,0,8940969179009923,0,8637046906521844,0,8637046906521852,0,8940969179009923,0,8987244312205792,0,8778406103027923,0,823830728618865,0,845327995106392,0,8637046906521844,0,8987244312205791,0,9329706969401664,0,9732580679444014,0,9541745764160788,0,9736181338222935,0,9736181338222936,0,9736181338222936,0,9548947081718653,0,9736181338222935,1,1,1,0,9923415594727225,1,0,9923415594727227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4eba67fa99561;-7,5;true;5,400519553927362;44,74099999998643;179,4396022851989;36,70000000000025;4,88936246008713;Module 1,7_9;28,06,2019
