Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,1,1,1,0,44952224488935355,0,7916115004340806,0,9329706969401664,0,8987244312205792,0,8778406103027931,0,9329706969401664,0,7124503503906727,0,6608542436659509,1,1,1,1,1,1;1;1,8e-10;0;1;1;140;0,901;0,0004;5,204;44,53;72;20,03678402294481;44,43;5,68;0,14993800583900924;-0,028342472089412984;7,258816109308161;8,481744548557895;4,146285359239745;2,309817352315888;-1,4268068257066557;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,44952224488935355,0,634159103094995,0,7916115004340806,0,8947221605009229,0,9923415594727225,0,9923415594727224,0,9329706969401664,0,9548947081718653,0,992341559472722,0,9923415594727224,0,9923415594727224,1,0,9361712825214368,0,8987244312205792,0,9736181338222936,1,0,9548947081718652,0,8778406103027931,0,9923415594727225,0,9923415594727225,0,9736181338222935,0,9329706969401664,0,9541745764160793,0,9736181338222935,0,8778406103027931,0,7124503503906727,0,6608542436659509,0,7489370260171496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef84f98d;0;true;5,170722703973131;44,44399999998712;162,4208988450018;34,900000000000226;4,653893949713488;String 1,2;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3523106128305526,0,6740433234154349,0,6870056950195779,0,7676604516675779,0,7863838773180071,0,8637046906521844,0,6106717289062905,0,4837625835986048,1,1,1,1,1,1;1;1,2e-10;0;1;1;320;0,901;0,0004;5,204;44,53;72;9,663092015150575;44,43;5,68;0,08749520445504619;-0,051263390970655465;4,011332911122244;2,8366190449096633;2,72764485466362;1,4232442738090663;0,1691193470310941;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,3523106128305526,0,5048390323523008,0,6740433234154349,0,735067821831646,0,823830728618865,0,823830728618865,0,7863838773180063,0,6990078909493405,0,6870056950195779,0,823830728618865,0,8987244312205792,0,9361712825214368,0,8637046906521844,0,7676604516675779,0,8778406103027931,0,9160075933594368,0,845327995106392,0,7863838773180071,0,8990444897787062,0,9361712825214368,0,9174478568710078,0,8637046906521844,0,8987244312205792,0,9350910848877589,0,8612775799197205,0,6106717289062905,0,4837625835986048,0,5530611884434338,0,735067821831646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef84f98d;0;true;5,189388626266609;45,25899999998522;170,76009260791412;35,600000000000236;4,796631814829016;Module 1,2_1;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,28847944705845757,0,6740433234154349,0,8612775799197206,0,8778406103027923,0,8637046906521852,0,845327995106392,0,6490787558815301,0,4839285398880041,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;365;0,802;0,0004;5,144;44,53;72;8,507928710867331;44,41;5,72;0,07438636690052403;-0,03799889194585493;3,635136005997771;2,168108660369294;2,6302976775997418;1,5752829628629257;0,2356505747454628;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,28847944705845757,0,3053358644531453,0,4664853484700832,0,6740433234154349,0,7211986176461439,0,8778406103027931,0,8987244312205794,0,8612775799197206,0,8987244312205792,0,9361712825214368,0,9499338005208969,0,9499338005208969,0,9548947081718652,0,9160075933594364,0,8778406103027923,0,9541745764160788,0,9499338005208969,0,8987244312205791,0,8637046906521852,0,9174478568710078,0,9160075933594368,0,8987244312205792,0,845327995106392,0,8820813861979758,0,9174478568710078,0,8238307286188645,0,6490787558815301,0,4839285398880041,0,5325774407233066,0,7211986176461439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8577d1;0;true;5,132722073031191;45,99299999998351;175,11986500679842;36,70000000000025;4,771658447051696;Module 1,2_2;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3536647067303203,0,7124503503906727,0,8612775799197209,0,8778406103027923,0,8637046906521844,0,8615843027045923,0,6481185802071483,0,54281931458337,1,1,1,1,1,1;1;6,000000000000001e-11;0;1;1;185;1,198;0,0004;5,41;44,53;72;8,284077321415404;44,35;5,82;0,06937438927749469;-0,07120720074264275;3,6672818093653103;1,9076119266150147;2,639809196157585;1,542399722311097;0,0007869100493638115;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,3536647067303203,0,36753391091582316,0,5327671050540472,0,7124503503906727,0,7633396611328633,0,9160075933594373,0,8987244312205792,0,8612775799197209,0,9174478568710078,0,9329706969401664,0,9361712825214368,0,9361712825214368,0,9736181338222935,0,9499338005208969,0,8778406103027923,0,9548947081718652,0,9541745764160788,0,9174478568710078,0,8637046906521844,0,9361712825214368,0,9361712825214368,0,8987244312205793,0,8615843027045923,0,9160075933594373,0,9160075933594368,0,8396736272461499,0,6481185802071483,0,54281931458337,0,633289200347264,0,8637046906521844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef85fa87;0;true;5,375191998036921;46,57599999998215;173,28291379519018;35,40000000000023;4,894997564835848;Module 1,2_3;28,11,2019
1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,0,39943308054247983,0,7350678218316463,0,8637046906521844,0,8820813861979758,0,8612775799197209,0,8778406103027931,0,6728697753689691,0,6106717289062907,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;140;1,099;0,0004;5,497;44,53;72;10,472976729215402;44,39;5,71;0,08600177642047399;-0,07323305488725107;4,639157465736048;2,6647417059206475;3,0830757811382328;1,7745937743767022;-0,08901730663702949;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,0,39943308054247983,0,43207905347143233,0,5769588941169157,0,7350678218316463,0,7916115004340806,0,9336231240009646,0,9160075933594364,0,8637046906521844,0,9499338005208969,0,9361712825214368,0,9736181338222935,0,9548947081718652,0,992341559472722,0,9541745764160788,0,8820813861979758,0,973964863926931,0,9548947081718652,0,9160075933594368,0,8612775799197209,0,9541745764160788,0,9541745764160788,0,9361712825214368,0,8778406103027931,0,9329706969401664,0,9736181338222935,0,9160075933594368,0,6728697753689691,0,6106717289062907,0,6997280227051241,0,9827998137085625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef867d28;0;true;5,454184648545893;46,04799999998338;173,62180586157962;35,30000000000023;4,918464755285509;Module 1,2_4;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3746018707411275,0,6990078909493405,0,8778406103027923,0,8778406103027923,0,8612775799197209,0,8612775799197209,0,6219804646267774,0,5645832965360055,1,1,1,1,1,1;1;4,000000000000002e-11;0;1;1;185;1,099;0,0004;5,345000000000001;44,53;72;7,9294120633440865;44,64;5,69;0,07201795086745313;-0,09276434801716538;3,4815512089763687;1,819258838383613;2,5565840651166525;1,5494368044362121;0,5625719615987087;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,3746018707411275,0,3827900355198761,0,5530611884434338,0,6990078909493405,0,7489370260171496,0,9174478568710078,0,8987244312205791,0,8778406103027923,0,9361712825214368,0,9541745764160788,0,9548947081718652,0,9548947081718652,0,9736181338222935,0,936504676852819,0,8778406103027923,0,9548947081718652,0,9361712825214368,0,935091084887758,0,8612775799197209,0,9329706969401664,0,9329706969401664,0,8987244312205791,0,8612775799197209,0,8987244312205791,0,950912441112093,0,8612775799197206,0,6219804646267774,0,5645832965360055,0,6368231802599166,0,8990444897787059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef86ffb9;-8;true;5,313435321165506;47,30199999998046;177,17814640564023;36,60000000000025;4,8409329619027055;Module 1,2_5;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,3901513823567976,0,6990078909493405,0,8803143962416496,0,8015066441895076,0,8085746040148108,0,7766754343881541,0,7114901747162924,0,5991496208137204,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;185;1,099;0,0004;5,33;44,53;72;10,451573982626954;44,58;5,66;0,07356310659249478;0,031545403789113635;4,753595910212463;2,427357735692307;3,1970572301296873;1,8237954988968084;0,4855541406711813;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,3901513823567976,0,5428193145833696,0,6990078909493405,0,7633396611328634,0,9361712825214368,0,8987244312205791,0,8803143962416496,0,9541745764160788,0,9541745764160798,0,9736181338222935,0,9548947081718652,0,9923415594727222,0,9174478568710078,0,8015066441895076,0,823830728618865,0,8085746040148108,0,8778406103027923,0,8987244312205792,0,9329706969401664,0,9541745764160788,0,880001005570151,0,7766754343881541,0,9361712825214368,0,9736181338222935,0,8778406103027923,0,7114901747162924,0,5991496208137204,0,6481185802071483,0,8820813861979758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef87825e;0;true;5,298523902171557;46,01599999998346;170,73355824128188;35,40000000000023;4,822981871222621;Module 1,2_6;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,2505319913461708,0,48542214649259663,0,845327995106392,0,7863838773180071,0,8987244312205791,0,8987244312205792,0,5991496208137191,0,5530611884434338,1,1,1,1,1,1;1;1e-10;0;1;1;185;1,099;0,0004;5,34;44,53;72;10,848502917551716;44,61;5,68;0,07615847820399785;-0,07108843215012528;4,683722053841305;2,819861742343008;3,268760643163406;1,7694959688111649;0,09288796813008127;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,2505319913461708,0,2701048031700901,0,3675339109158231,0,48542214649259663,0,5400243492735338,0,7489370260171492,0,7489370260171491,0,845327995106392,0,880001005570151,1,1,0,992341559472722,1,0,8396736272461496,0,7863838773180071,0,9736181338222935,0,9736181338222935,0,9541745764160788,0,8987244312205791,0,9541745764160788,0,9361712825214368,0,9499338005208969,0,8987244312205792,0,950912441112093,0,9736181338222935,0,845327995106392,0,5991496208137191,0,5530611884434338,0,6219804646267773,0,8637046906521844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8804f5;0;true;5,308464847125614;45,60799999998441;169,1064672224756;35,00000000000023;4,831613349213558;Module 1,2_7;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,23670108476591395,0,5402096063401802,0,7718212129232287,0,6997280227051245,0,735067821831646,0,7131843308340698,0,55338124700156,0,4493622156102897,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;500;1,099;0,0004;5,512;44,53;72;18,154904992136935;44,49;5,64;0,1480370527993021;0,06931677043744511;7,533773414095659;5,506158125075115;4,966936400166859;3,785153950911284;-1,1507728881186619;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,23670108476591395,0,2657552894314416,0,3341411346845742,0,5402096063401802,0,6104623078744299,0,8015066441895062,0,8015066441895076,0,7718212129232287,0,8015066441895077,0,8238307286188645,0,8552231388618183,0,8558211970008833,0,8396736272461499,0,8396736272461496,0,6997280227051245,0,7633396611328634,0,735067821831646,0,763339661132864,0,7766754343881541,0,8085746040148108,0,8396736272461498,0,7766754343881541,0,7131843308340698,0,7251726780762207,0,8015066441895076,0,6615610396484815,0,55338124700156,0,4493622156102897,0,46648534847008305,0,6106717289062906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef888834;0;true;5,4999111931781135;46,13599999998318;180,3151236559361;35,30000000000023;5,108077157391924;Module 1,2_8;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,32795333589411874,0,6615610396484815,0,845327995106392,0,8778406103027923,0,8637046906521844,0,8637046906521846,0,6490787558815301,0,5145474752821527,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;230;0,901;0,0004;5,296;44,53;72;8,758635099041799;44,44;5,74;0,07151006211944108;-0,05952808463898851;3,45485191304195;2,3566448591406886;2,8756282647397184;1,6305116620314613;-0,026257630310153175;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,1,0,32795333589411874,0,4951305894224487,0,6615610396484815,0,7350678218316462,0,8778406103027931,0,8820813861979758,0,845327995106392,0,8987244312205791,0,9329706969401664,0,9541745764160788,0,954514382176912,0,9548947081718652,0,9361712825214368,0,8778406103027923,0,9361712825214368,0,9541745764160788,0,9174478568710078,0,8637046906521844,0,9174478568710078,0,9160075933594368,0,899044489778707,0,8637046906521846,0,8987244312205791,0,9160075933594368,0,845327995106392,0,6490787558815301,0,5145474752821527,0,5880542574653181,0,8012317790851902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef89c30e;0;true;5,275334449734557;46,02199999998344;175,638882567835;36,200000000000244;4,851902833365575;Module 1,2_9;28,11,2019
1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,0,1554951161566944,0,466485348470083,0,7350678218316463,0,7863838773180071,0,8987244312205791,0,8396736272461499,0,588054257465317,0,5769588941169157,1,1,1,1,1,1;1;8,000000000000001e-11;0;1;1;140;1,396;0,0004;5,497;44,53;72;10,55675363012758;44,69;5,71;0,09878094607194496;0,018554444035572937;4,242592695109816;2,8058777497744676;3,409502239171353;1,9082393047503103;0,12062970805696197;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,0,1554951161566944,0,2551933570132511,0,32261902659200253,0,466485348470083,0,5428193145833693,0,735067821831646,0,7489370260171496,0,7350678218316463,1,1,1,1,1,0,8396736272461499,0,7863838773180071,0,9499338005208969,0,9541745764160793,0,9361712825214368,0,8987244312205791,0,9160075933594368,0,9365046768528187,0,9361712825214368,0,8396736272461499,0,8778406103027931,0,9329706969401664,0,8552231388618183,0,588054257465317,0,5769588941169157,0,6742833673340292,0,9361712825214368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8a91ca;0;true;5,4427282195432545;46,04799999998338;166,48688083730076;34,100000000000215;4,882313221035182;Module 1,2_10;28,11,2019
1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,0,2663835525270236,0,5991496208137191,0,8085746040148113,0,6740433234154356,0,7766754343881541,0,7114901747162924,0,7350678218316474,0,43271917058768605,1,1,1,1,1,1;1;2,2000000000000002e-10;0;1;1;500;0,6040000000000001;0,0004;5,264;44,53;72;13,142724886044569;44,55;5,66;0,14925688163817621;-0,06541206919774689;4,642979247243448;5,031466502714948;3,3190222544479977;2,20740848753321;0,08420414273190768;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,0,2663835525270236,0,2829317653842563,0,43271917058768605,0,5991496208137191,0,6615610396484815,0,8015066441895077,0,8238307286188645,0,8085746040148113,0,8637046906521844,0,8778406103027931,0,8396736272461497,0,7489370260171496,0,6740433234154356,0,6870056950195779,0,712450350390674,0,8015066441895075,0,8612775799197209,0,8775395675694926,0,7766754343881541,0,823830728618865,0,8085746040148108,0,8085746040148113,0,7114901747162924,0,7718212129232287,0,8803143962416495,0,8396736272461499,0,7350678218316474,0,43271917058768605,0,4947571877713003,0,6488387119629343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8c4e68;0;true;5,257648759294356;44,17899999998774;175,7502440220288;35,80000000000024;4,909224693352727;Module 1,2_11;28,11,2019
1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,0,2764357620563458,0,6481185802071483,0,839385673327341,0,8637046906521844,0,8637046906521844,0,8612775799197209,0,5530611884434338,0,4580037966797186,1,1,1,1,1,1;1;1,6000000000000002e-10;0;1;1;365;0,901;0,0004;5,234;44,53;72;8,479037606708433;44,19;5,78;0,10081357977433757;-0,045768065676453196;3,1528188449743215;2,3806341664716455;2,8447710154881283;1,626628071530757;0,1503463059344358;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,0,2764357620563458,0,3106701737552617,0,4841008791116109,0,6481185802071483,0,712450350390674,0,845327995106392,0,8778406103027923,0,839385673327341,0,8987244312205792,0,9174478568710078,0,9160075933594368,0,9160075933594368,0,9499338005208969,0,9541745764160788,0,8637046906521844,0,9361712825214368,0,9174478568710078,0,9160075933594373,0,8637046906521844,0,8987244312205791,0,9160075933594364,0,8778406103027929,0,8612775799197209,0,8940969179009923,0,9160075933594373,0,8085746040148108,0,5530611884434338,0,4580037966797186,0,524255918212005,0,7124503503906727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8d1d16;0;true;5,221111719606585;44,74499999998642;169,64417318642307;35,10000000000023;4,833167327248489;Module 1,2_12;28,11,2019
1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,0,26010092157119774,0,6219804646267773,0,8396736272461496,0,8987244312205792,0,8987244312205791,0,8990444897787061,0,823830728618865,0,4947571877713003,1,1,1,1,1,1;1;3,0000000000000005e-10;0;1;1;545;0,30700000000000005;0,0004;5,195;44,53;72;10,238205824894596;44,66;5,65;0,14343061518843733;-0,13909529672441034;3,9249683179736476;3,4450594887402257;2,7247474029922847;1,80444084287286;-0,002393592584640203;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,3877787807814457e-16,1,1,1,1,0,26010092157119774,0,28184849026444164,0,4407206345408605,0,6219804646267773,0,6615610396484815,0,8552231388618183,0,845327995106392,0,8396736272461496,0,8987244312205791,0,9361712825214368,0,935091084887758,0,9361712825214368,0,9160075933594368,0,9499338005208969,0,8987244312205792,0,9541745764160788,0,8987244312205791,0,9160075933594357,0,9160075933594373,0,9160075933594373,0,9361712825214368,0,9160075933594368,0,8990444897787061,0,9361712825214368,0,8987244312205791,0,823830728618865,0,8238307286188651,0,6997280227051245,0,4947571877713003,0,6488387119629343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8dae87;0;true;5,192075289289327;43,58299999998913;177,9625545093306;36,50000000000025;4,875686424913134;Module 1,2_13;28,11,2019
1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,0,3874087723049271,0,6997280227051241,0,880001005570151,0,8987244312205792,0,8612775799197209,0,8940969179009923,0,7211986176461439,0,5428193145833693,1,1,1,1,1,1;1;1e-10;0;1;1;185;1,198;0,0004;5,375;44,53;72;10,748178792895803;44,2;5,75;0,07766631404867595;-0,07575315192095644;4,125380660013619;3,72748107342838;2,817650745405128;1,7392835372377635;-0,010046157179953354;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,0,3874087723049271,0,5325774407233066,0,6997280227051241,0,7633396611328631,0,8987244312205792,0,9160075933594364,0,880001005570151,0,9329706969401664,0,9548947081718652,0,9736181338222935,0,9548947081718652,0,9827998137085625,0,9736181338222935,0,8987244312205792,0,9739648639269308,0,9361712825214368,0,9174478568710078,0,8612775799197209,0,9361712825214367,0,9329706969401664,0,9174478568710078,0,8940969179009923,0,9160075933594368,0,9541745764160788,0,8778406103027923,0,7211986176461439,0,5428193145833693,0,6106717289062906,0,8778406103027923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;4e79bef8ed019;0;true;5,340417187246093;45,62099999998438;167,80646167537196;34,60000000000022;4,849897736282395;Module 1,2_14;28,11,2019
