Kg;K;I0;I02;n;n2;Rp;Rs;Ki;Isc;Voc;ns;Error;Voc_flash;Isc_flash;ErrorI;ErrorPrI;ErrorImpp;ErrorVmpp;ErrorPmpp;errorPmppAbs;ErrorPmppSystematic;Kg15min;ModuleId;tempOffset;valid;Ios;Vos;Pmpp;Vmpp;Impp;Name;Date
1,1,1,1,1,1,1,1,1,0,47571370356274495,0,880001005570151,0,9555881683811405,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9548947081718653,0,9736181338222936,0,9736181338222935,0,9736046698204494,1,1,1,1,1;1;1,8e-10;0;1;1;680;0,30700000000000005;0,0004;5,28;44,53;72;8,28459105724583;44,65;5,7;0,0828060483225782;0,007412173302889347;2,3963691797471838;2,8327388150165813;2,972677014159487;1,7933307223127521;0,029684051208478196;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6615610396484827,0,47571370356274495,0,5048390323523008,0,6608542436659514,0,880001005570151,0,9736181338222935,0,9548947081718653,0,9548947081718652,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9555881683811405,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,992341559472722,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,992341559472722,0,9736181338222936,0,9739648639269312,0,9736181338222936,0,992341559472722,0,9736181338222936,0,9923415594727222,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9736046698204494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd658120;0;true;5,27761731075608;44,56399999998684;186,0689540502703;37,40000000000026;4,975105723269224;String 1,4;28,09,2019
1,1,1,1,1,1,1,1,0,23044216185143063,0,21109640011575476,0,9361712825214368,0,9548947081718652,0,9548947081718652,0,9555881683811397,0,9736181338222935,0,9736181338222935,0,9923415594727225,1,1,1,1,1,1,1;1;2,500000000000001e-11;0;1;1;770;0,01;0,0004;5,28;44,53;72;9,94746010977016;44,65;5,7;0,1265330281591711;-0,1683287510566953;2,791348434156668;3,547935084531392;3,4816435629229288;2,1409827996739885;0,3366507664551904;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3279533358941193,0,23044216185143063,0,21109640011575476,0,3279533358941193,0,3053358644531453,0,3973764079559973,0,9541745764160788,0,9541745764160788,0,9361712825214368,0,9541745764160788,0,9736181338222935,0,9736181338222935,0,9548947081718652,0,9548947081718653,0,9548947081718652,0,9555749537126624,0,9548947081718652,0,9732580679444007,0,9827998137085625,0,992341559472722,0,9736181338222935,0,9555881683811397,0,9736181338222935,0,9827998137085625,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222936,1,0,9923415594727225,0,9923415594727225,0,9923415594727225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd658120;0;false;5,279931429461231;48,21699999997833;211,76292491166777;42,30000000000033;5,006215718951918;Module 1_4_1;28,09,2019
1,1,1,1,1,1,1,1,1,0,4493622156102897,0,8238307286188651,0,9541745764160793,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,9548947081718653,0,9548947081718652,1,1,1,1,1;1;1,6000000000000002e-10;0;1;1;545;0,6040000000000001;0,0004;5,288;44,53;72;7,586989345082333;44,63;5,72;0,07407590735179509;0,0016098393438959135;2,7391602892736313;2,131169014872025;2,6425841335848825;1,9317780489651846;-0,21468742962790976;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6106717289062905,0,4493622156102897,0,4663372323129338,0,5530611884434338,0,8238307286188651,0,9365046768528187,0,9361712825214368,0,9541745764160788,0,9548947081718652,0,9736181338222935,0,9541745764160793,0,9736181338222935,0,9548947081718653,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,992341559472722,0,992341559472722,0,9548947081718653,0,992341559472722,0,9736181338222935,0,9736181338222936,0,9923415594727222,0,9736181338222935,0,9827998137085625,0,992341559472722,0,9923415594727224,0,9736181338222936,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9827998137085625,0,9548947081718652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd65b6e2;0;true;5,282146024585576;44,77899999998634;179,62370818942435;36,300000000000246;4,948311520369783;Module 1_4_2;28,09,2019
1,1,1,1,1,1,1,3877787807814457e-16,1,0,17283162138857314,0,4580037966797186,0,8015066441895077,0,712450350390674,0,588054257465317,0,5876275127211478,0,5298352106079953,0,4932348579627732,0,5428193145833702,0,6870056950195779,0,9541745764160788,1,1,1,1,1;1;5,200000000000001e-10;0;1;1;365;0,7030000000000001;0,0004;5,4079999999999995;44,53;72;9,294871085459246;44,48;5,68;0,09481141497443238;0,21623480857465704;3,2427760687826033;2,376217095756414;3,581066505945796;2,120773580738485;0,17097210363998472;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3877787807814457e-16,1,1,1,1,1,0,6990078909493405,0,2649176053039977,0,17283162138857314,0,6106717289062906,0,5343377627930043,0,4580037966797186,0,8940969179009923,0,8612775799197206,0,9361712825214368,0,8612775799197209,0,8015066441895077,0,7916115004340806,0,7676604516675779,0,735067821831646,0,712450350390674,0,588054257465317,0,6106717289062907,0,6219804646267773,0,5991496208137191,0,588054257465317,0,5876275127211478,0,6872503551673769,0,6106717289062907,0,5645832965360055,0,6219804646267775,0,6106717289062905,0,5298352106079953,0,4932348579627732,0,5769588941169149,0,5050188183324826,0,5325774407233066,0,5428193145833702,0,6219804646267775,0,5991496208137204,0,6486162021165817,0,6870056950195779,0,8552231388618183,0,9541745764160788,0,9361712825214368,0,9736181338222935,0,9541745764160788,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd65f32f;0;true;5,397604063170857;42,62799999999135;169,1970702267648;33,80000000000021;5,005830480081768;Module 1_4_3;28,09,2019
1,1,1,1,1,1,1,1,1,0,4837625835986048,0,8778406103027923,0,9548947081718653,0,9555881683811397,0,9548947081718653,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9548947081718652,0,9541745764160788,1,1,1,1,1;1;1,2e-10;0;1;1;500;0,6040000000000001;0,0004;5,284;44,53;72;7,339312581886967;44,52;5,71;0,0752147259131724;0,019515265744892263;2,9335070443567846;1,395686272185589;2,934904539431421;1,8482911242485949;-0,25772781270219347;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6870056950195769,0,4947571877713003,0,4837625835986048,0,5991496208137204,0,8778406103027923,0,9548947081718652,0,9732580679444012,0,9361712825214368,0,9736181338222935,0,9548947081718653,0,9548947081718653,0,9739648639269308,0,9555881683811397,0,9736181338222935,0,9732580679444007,0,9555881683811405,0,9736181338222935,0,992341559472722,0,992341559472722,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,992341559472722,0,973964863926931,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9548947081718652,0,9548947081718652,0,9548947081718652,0,9541745764160788,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd662cd4;0;true;5,277624628896059;45,30699999998511;181,86521361604372;36,80000000000025;4,941989500435937;Module 1_4_4;28,09,2019
1,1,1,1,1,1,1,1,1,0,39943308054247983,0,8820813861979758,0,9548947081718653,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222936,0,9736181338222935,0,9736181338222935,1,1,1,1,1;1;1,2e-10;0;1;1;500;0,406;0,0004;5,28;44,53;72;7,090309027302646;44,5;5,7;0,07695217585276898;-0,01719253790243891;2,686262958366456;1,558983741015026;2,7681101520683944;1,8018034914295504;0,03469782544200974;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6481185802071483,0,39943308054247983,0,4493622156102896,0,6488387119629343,0,8820813861979758,0,973964863926932,0,9736181338222935,0,9541745764160798,0,9548947081718653,0,9827998137085625,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,992341559472722,0,992341559472722,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,9736181338222936,0,9736181338222936,0,992341559472722,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9923415594727227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd6667ac;0;true;5,275716118250018;45,304999999985114;186,56430108441526;37,700000000000266;4,948655201178089;Module 1_4_5;28,09,2019
1,1,1,1,1,1,1,1,1,0,5530611884434338,0,8987244312205792,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9548947081718653,0,9541745764160793,1,1,1,1,1;1;3,0000000000000005e-10;0;1;1;410;0,6040000000000001;0,0004;5,33;44,53;72;7,416213490187544;44,39;5,66;0,07718209784661105;0,00996741303222115;2,6642657868890742;1,816879261015255;2,857886344436604;1,85798667895501;-0,09972709134300657;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8015066441895076,0,6106717289062906,0,5530611884434338,0,6990078909493405,0,8987244312205792,0,9548947081718652,0,9548947081718652,0,9365046768528187,0,9736181338222935,0,9548947081718653,0,9548947081718652,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9732580679444014,0,9548947081718653,0,9736181338222935,0,9926949574639877,0,992341559472722,0,9827998137085625,0,992341559472722,0,9736181338222935,0,992341559472722,0,9736181338222935,0,9827998137085625,0,9548947081718653,0,9736181338222935,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9541745764160793,0,9923415594727224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd66a2a2;0;true;5,322159548917858;43,621999999989036;174,55748027982995;35,20000000000023;4,9590193261315;Module 1_4_6;28,09,2019
1,1,1,1,1,1,1,1,1,0,40775460305378153,0,8820813861979758,0,9548947081718652,0,9548947081718653,0,9736181338222935,0,9736181338222936,0,9548947081718653,0,9736181338222936,0,9736181338222935,0,9736181338222935,1,1,1,1,1;1;2,0000000000000003e-10;0;1;1;545;0,505;0,0004;5,276;44,53;72;6,822680361549057;44,5;5,69;0,07252099782436669;-0,03181622737960499;2,6155352100207194;1,6079526266829922;2,5266715270209787;1,6893946172958771;-0,12040995976393788;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6332892003472659,0,40775460305378153,0,5048390323523008,0,6990078909493405,0,8820813861979758,0,9548947081718652,0,9732580679444007,0,9361712825214368,0,9548947081718653,0,9548947081718653,0,9548947081718652,0,9736181338222935,0,9736181338222935,0,9732580679444007,0,9732580679444012,0,9548947081718653,0,9736181338222935,0,992341559472722,0,992341559472722,0,9827998137085625,0,992341559472722,0,9923415594727222,0,9739648639269312,0,9736181338222936,0,9736181338222935,0,9548947081718653,0,992341559472722,0,9736181338222936,0,992341559472722,0,9736181338222936,0,992341559472722,0,9739648639269312,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9739648639269308,0,9923415594727227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd66dde7;0;true;5,271115754483362;44,36199999998731;179,62275943867817;36,40000000000025;4,934691193370246;Module 1_4_7;28,09,2019
1,1,1,1,1,1,1,1,1,0,5298352106079952,0,8637046906521844,0,9548947081718653,0,9548947081718653,0,9736181338222935,0,9739648639269312,0,9736181338222936,0,9736181338222935,0,9548947081718653,0,9541745764160788,1,1,1,1,1;1;6,000000000000001e-11;0;1;1;635;0,6040000000000001;0,0004;5,276;44,53;72;7,481076325471305;44,59;5,69;0,07896686945051942;0,01935888570450084;2,9641996000394863;1,6864950632882159;2,751414792693083;1,9933102553138178;0,022906815075848925;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7489370260171496,0,5298352106079953,0,5298352106079952,0,6740433234154349,0,8637046906521844,0,9548947081718652,0,9552347703898755,0,9361712825214368,0,9548947081718653,0,9827998137085625,0,9736181338222935,0,9548947081718653,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9827998137085625,0,992341559472722,0,992341559472722,0,9736181338222936,0,9736181338222935,0,9739648639269312,0,992341559472722,0,9923415594727223,0,992341559472722,0,9736181338222936,0,9827998137085625,0,992341559472722,0,9736181338222936,0,992341559472722,0,9736181338222936,0,9736181338222935,0,992341559472722,0,9827998137085625,0,9548947081718653,0,973964863926932,0,9736181338222935,0,9736181338222935,0,9541745764160788,0,992341559472722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd671951;0;true;5,270986337129923;46,591999999982114;188,4426697954103;38,00000000000027;4,9590176261949726;Module 1_4_8;28,09,2019
1,1,1,1,1,1,1,1,1,0,48542214649259663,0,8987244312205792,0,9548947081718653,0,9548947081718653,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,954174576416079,1,1,1,1,1;1;2,2000000000000002e-10;0;1;1;500;0,505;0,0004;5,288;44,53;72;7,33562602047978;44,37;5,72;0,07840129865007738;0,011704605270900448;2,767979524534973;1,4498908657194118;3,0393543315753178;1,8287148387990868;-0,014444592544803214;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6490787558815301,0,48542214649259663,0,5725047458496474,0,7211986176461439,0,8987244312205792,0,9732580679444014,0,9736181338222935,0,9361712825214368,0,9548947081718653,0,9827998137085625,0,9732580679444014,0,9739648639269308,0,9736181338222935,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9736181338222935,0,992341559472722,0,992341559472722,0,9827998137085625,0,9923415594727222,0,9923415594727222,0,9736181338222936,0,9736181338222935,0,9827998137085625,0,9736181338222935,0,9736181338222935,0,9736181338222936,0,992341559472722,0,992341559472722,0,9736181338222935,0,9736181338222935,0,9548947081718653,0,9555881683811397,0,9736046698204494,0,9736181338222935,0,9736181338222935,0,954174576416079,0,9736181338222936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5aa81dd6753a0;0;true;5,282664508136316;44,18799999998772;178,95306125689015;36,200000000000244;4,9434547308532855;Module 1_4_9;28,09,2019
